x,y,z,yaw,xk,yk,zk,vxk,vyk,vzk,yawk,vyawk
-0.638,0.4926,0.0453,-0.0797615468161,[[-0.63595249]],[[ 0.49391916]],[[ 0.04577704]],[[ 0.17442576]],[[-0.10557177]],[[-0.00964275]],[[-0.04165839]],[[ 0.32415127]]
-0.638,0.4926,0.0453,-0.0797615468161,[[-0.63471993]],[[ 0.49282789]],[[ 0.04561979]],[[ 0.17089911]],[[-0.10581679]],[[-0.01013613]],[[-0.04399634]],[[ 0.2856974]]
-0.638,0.4926,0.0453,-0.0797615468161,[[-0.63368422]],[[ 0.49188177]],[[ 0.04548352]],[[ 0.16625888]],[[-0.10504457]],[[-0.01041928]],[[-0.04635143]],[[ 0.24977566]]
-0.638,0.4926,0.0453,-0.0797615468161,[[-0.63282841]],[[ 0.49107]],[[ 0.04536665]],[[ 0.16069852]],[[-0.10339955]],[[-0.01052212]],[[-0.04869945]],[[ 0.21637845]]
-0.638,0.4926,0.0453,-0.0797615468161,[[-0.63213619]],[[ 0.49038202]],[[ 0.0452676]],[[ 0.15439389]],[[-0.10101483]],[[-0.01047212]],[[-0.0510195]],[[ 0.1854757]]
-0.6252,0.4862,0.0468,-0.0205948851735,[[-0.62986457]],[[ 0.48894383]],[[ 0.04542448]],[[ 0.15940912]],[[-0.10396493]],[[-0.00834991]],[[-0.04530924]],[[ 0.21204796]]
-0.6252,0.4862,0.0468,-0.0205948851735,[[-0.62785612]],[[ 0.4876742]],[[ 0.04557413]],[[ 0.16226492]],[[-0.10554995]],[[-0.00645858]],[[-0.04013971]],[[ 0.23306209]]
-0.6252,0.4862,0.0468,-0.0205948851735,[[-0.626094]],[[ 0.4865622]],[[ 0.04571575]],[[ 0.16322612]],[[-0.10593938]],[[-0.00478576]],[[-0.03548603]],[[ 0.24907269]]
-0.6252,0.4862,0.0468,-0.0205948851735,[[-0.62456137]],[[ 0.48559689]],[[ 0.0458488]],[[ 0.16253948]],[[-0.10529093]],[[-0.00331821]],[[-0.03132187]],[[ 0.26060608]]
-0.6252,0.4862,0.0468,-0.0205948851735,[[-0.6232415]],[[ 0.48476746]],[[ 0.04597292]],[[ 0.16043375]],[[-0.1037507]],[[-0.00204215]],[[-0.02761989]],[[ 0.26815919]]
-0.6196,0.4809,0.0462,-0.0582939970166,[[-0.62136225]],[[ 0.48334805]],[[ 0.04599205]],[[ 0.16232848]],[[-0.10638278]],[[-0.00172132]],[[-0.02943965]],[[ 0.2371357]]
-0.6196,0.4809,0.0462,-0.0582939970166,[[-0.61972021]],[[ 0.48209742]],[[ 0.04601082]],[[ 0.16245773]],[[-0.10767022]],[[-0.00142944]],[[-0.0312822]],[[ 0.20809328]]
-0.6196,0.4809,0.0462,-0.0582939970166,[[-0.61829865]],[[ 0.48100443]],[[ 0.04602904]],[[ 0.16105855]],[[-0.1077825]],[[-0.00116567]],[[-0.03312734]],[[ 0.1810347]]
-0.6196,0.4809,0.0462,-0.0582939970166,[[-0.61708103]],[[ 0.48005796]],[[ 0.04604656]],[[ 0.15835022]],[[-0.10687716]],[[-0.00092894]],[[-0.03495754]],[[ 0.15594391]]
-0.6196,0.4809,0.0462,-0.0582939970166,[[-0.61605116]],[[ 0.47924706]],[[ 0.04606328]],[[ 0.15453459]],[[-0.10509995]],[[-0.000718]],[[-0.0367578]],[[ 0.13278872]]
-0.6035,0.4753,0.0469,0.0261799387799,[[-0.61302058]],[[ 0.47780523]],[[ 0.04619095]],[[ 0.16477088]],[[-0.10779352]],[[ 0.00037596]],[[-0.02711566]],[[ 0.19009085]]
-0.6035,0.4753,0.0469,0.0261799387799,[[-0.61031042]],[[ 0.47653468]],[[ 0.04630741]],[[ 0.17209328]],[[-0.10912102]],[[ 0.00129023]],[[-0.01827904]],[[ 0.23789205]]
-0.6035,0.4753,0.0469,0.0261799387799,[[-0.60790266]],[[ 0.47542411]],[[ 0.04641295]],[[ 0.17682691]],[[-0.10925446]],[[ 0.00204168]],[[-0.01022141]],[[ 0.2770299]]
-0.6035,0.4753,0.0469,0.0261799387799,[[-0.60577888]],[[ 0.47446226]],[[ 0.04650793]],[[ 0.17927711]],[[-0.10835374]],[[ 0.00264658]],[[-0.0029126]],[[ 0.30830948]]
-0.6035,0.4753,0.0469,0.0261799387799,[[-0.60392051]],[[ 0.473638]],[[ 0.04659282]],[[ 0.17972923]],[[-0.1065668]],[[ 0.00312051]],[[ 0.00368047]],[[ 0.33250036]]
-0.6035,0.4753,0.0469,0.0261799387799,[[-0.60230902]],[[ 0.47294043]],[[ 0.04666812]],[[ 0.17844872]],[[-0.10402984]],[[ 0.00347826]],[[ 0.00959307]],[[ 0.35033416]]
-0.5957,0.4686,0.0479,-0.0429350995991,[[-0.59987346]],[[ 0.47145478]],[[ 0.0468942]],[[ 0.18293592]],[[-0.10709923]],[[ 0.00503006]],[[ 0.00553496]],[[ 0.29822034]]
-0.5957,0.4686,0.0479,-0.0429350995991,[[-0.59772776]],[[ 0.47014306]],[[ 0.04709719]],[[ 0.18511612]],[[-0.10875829]],[[ 0.00626868]],[[ 0.00157367]],[[ 0.25036559]]
-0.5957,0.4686,0.0479,-0.0429350995991,[[-0.59585277]],[[ 0.46899401]],[[ 0.04727814]],[[ 0.18528037]],[[-0.10918193]],[[ 0.00722811]],[[-0.002267]],[[ 0.20664024]]
-0.5957,0.4686,0.0479,-0.0429350995991,[[-0.59422938]],[[ 0.46799636]],[[ 0.04743824]],[[ 0.1836992]],[[-0.10853291]],[[ 0.00794053]],[[-0.00596762]],[[ 0.16689371]]
-0.5957,0.4686,0.0479,-0.0429350995991,[[-0.59283875]],[[ 0.46713896]],[[ 0.04757875]],[[ 0.18062286]],[[-0.10696204]],[[ 0.00843617]],[[-0.00951267]],[[ 0.13095873]]
-0.5957,0.4686,0.0479,-0.0429350995991,[[-0.5916624]],[[ 0.46641085]],[[ 0.04770096]],[[ 0.17628173]],[[-0.10460832]],[[ 0.00874326]],[[-0.01289017]],[[ 0.09865515]]
-0.5832,0.4614,0.0477,-0.0216420827247,[[-0.58899548]],[[ 0.46482972]],[[ 0.04777427]],[[ 0.18251289]],[[-0.10829587]],[[ 0.00862867]],[[-0.01321783]],[[ 0.0895976]]
-0.5832,0.4614,0.0477,-0.0216420827247,[[-0.58663455]],[[ 0.46343007]],[[ 0.0478349]],[[ 0.18620563]],[[-0.11047855]],[[ 0.00842054]],[[-0.01357962]],[[ 0.08092903]]
-0.5832,0.4614,0.0477,-0.0216420827247,[[-0.58456028]],[[ 0.46220042]],[[ 0.04788409]],[[ 0.18766817]],[[-0.11133914]],[[ 0.00813651]],[[-0.01396757]],[[ 0.07267758]]
-0.5832,0.4614,0.0477,-0.0216420827247,[[-0.58275329]],[[ 0.46112926]],[[ 0.04792304]],[[ 0.18718788]],[[-0.11104805]],[[ 0.00779239]],[[-0.01437455]],[[ 0.0648637]]
-0.5832,0.4614,0.0477,-0.0216420827247,[[-0.5811943]],[[ 0.46020518]],[[ 0.04795287]],[[ 0.18503141]],[[-0.1097634]],[[ 0.00740225]],[[-0.0147942]],[[ 0.05750102]]
-0.5773,0.457,0.0469,-0.0675442420522,[[-0.57906815]],[[ 0.45882313]],[[ 0.04784682]],[[ 0.18693248]],[[-0.11172359]],[[ 0.00594146]],[[-0.02141541]],[[ 0.00790443]]
-0.5773,0.457,0.0469,-0.0675442420522,[[-0.57721248]],[[ 0.45761063]],[[ 0.04774544]],[[ 0.18683839]],[[-0.11238012]],[[ 0.00463707]],[[-0.02757212]],[[-0.03507263]]
-0.5773,0.457,0.0469,-0.0675442420522,[[-0.57560805]],[[ 0.45655608]],[[ 0.0476493]],[[ 0.18501924]],[[-0.11190284]],[[ 0.00348101]],[[-0.03326976]],[[-0.07192372]]
-0.5773,0.457,0.0469,-0.0675442420522,[[-0.57423587]],[[ 0.45564797]],[[ 0.04755881]],[[ 0.18172476]],[[-0.11044917]],[[ 0.00246456]],[[-0.03851728]],[[-0.10313281]]
-0.5773,0.457,0.0469,-0.0675442420522,[[-0.57307736]],[[ 0.45487499]],[[ 0.04747424]],[[ 0.17718468]],[[-0.10816441]],[[ 0.00157859]],[[-0.04332662]],[[-0.12917101]]
-0.5773,0.457,0.0469,-0.0675442420522,[[-0.57211447]],[[ 0.45422608]],[[ 0.04739575]],[[ 0.17160933]],[[-0.10518196]],[[ 0.00081373]],[[-0.04771218]],[[-0.15049396]]
-0.5773,0.457,0.0469,-0.0675442420522,[[-0.57132975]],[[ 0.45369055]],[[ 0.04732336]],[[ 0.16519026]],[[-0.10162372]],[[ 0.00016054]],[[-0.05169037]],[[-0.16753966]]
-0.5773,0.457,0.0469,-0.0675442420522,[[-0.57070646]],[[ 0.45325806]],[[ 0.04725706]],[[ 0.15810105]],[[-0.09760048]],[[-0.00039035]],[[-0.05527915]],[[-0.18072679]]
-0.5595,0.4506,0.0445,-0.0275762021815,[[-0.56782649]],[[ 0.45205506]],[[ 0.04681321]],[[ 0.16705349]],[[-0.09916493]],[[-0.00395928]],[[-0.05310401]],[[-0.15327991]]
-0.5595,0.4506,0.0445,-0.0275762021815,[[-0.56525774]],[[ 0.45100088]],[[ 0.0464103]],[[ 0.17324407]],[[-0.09959594]],[[-0.00690658]],[[-0.05098498]],[[-0.12811136]]
-0.5595,0.4506,0.0445,-0.0275762021815,[[-0.56298208]],[[ 0.45008522]],[[ 0.04604701]],[[ 0.17698792]],[[-0.09904247]],[[-0.00929338]],[[-0.04893419]],[[-0.10514777]]
-0.5595,0.4506,0.0445,-0.0275762021815,[[-0.56098114]],[[ 0.44929793]],[[ 0.04572172]],[[ 0.17858041]],[[-0.09764251]],[[-0.01117831]],[[-0.04696151]],[[-0.08430516]]
-0.5595,0.4506,0.0445,-0.0275762021815,[[-0.55923645]],[[ 0.44862898]],[[ 0.04543257]],[[ 0.17829705]],[[-0.09552332]],[[-0.01261713]],[[-0.04507474]],[[-0.06549116]]
-0.5574,0.4438,0.0451,-0.0293215314335,[[-0.55744626]],[[ 0.44715099]],[[ 0.04527342]],[[ 0.17834679]],[[-0.09912622]],[[-0.01288469]],[[-0.04351538]],[[-0.05023028]]
-0.5574,0.4438,0.0451,-0.0293215314335,[[-0.55589723]],[[ 0.44584128]],[[ 0.04513745]],[[ 0.17673105]],[[-0.10132096]],[[-0.01294247]],[[-0.04203443]],[[-0.03656167]]
-0.5574,0.4438,0.0451,-0.0293215314335,[[-0.55457122]],[[ 0.44468933]],[[ 0.04502272]],[[ 0.17368961]],[[-0.10227715]],[[-0.01282324]],[[-0.0406351]],[[-0.0243976]]
-0.5574,0.4438,0.0451,-0.0293215314335,[[-0.55345046]],[[ 0.44368457]],[[ 0.04492733]],[[ 0.16944317]],[[-0.10215304]],[[-0.01255684]],[[-0.03931939]],[[-0.01364814]]
-0.5574,0.4438,0.0451,-0.0293215314335,[[-0.55251768]],[[ 0.44281647]],[[ 0.04484942]],[[ 0.16419382]],[[-0.10109558]],[[-0.01217023]],[[-0.03808824]],[[-0.00422239]]
-0.5574,0.4438,0.0451,-0.0293215314335,[[-0.55175619]],[[ 0.44207467]],[[ 0.04478721]],[[ 0.15812573]],[[-0.09924054]],[[-0.01168764]],[[-0.0369417]],[[ 0.00397063]]
-0.5477,0.4386,0.0431,0.0155334303427,[[-0.54984094]],[[ 0.44074728]],[[ 0.0444194]],[[ 0.16042763]],[[-0.10154925]],[[-0.01372326]],[[-0.02982583]],[[ 0.05273979]]
-0.5477,0.4386,0.0431,0.0155334303427,[[-0.54816424]],[[ 0.43957906]],[[ 0.04409326]],[[ 0.16092677]],[[-0.10260191]],[[-0.01525571]],[[-0.02324837]],[[ 0.09443704]]
-0.5477,0.4386,0.0431,0.0155334303427,[[-0.5467095]],[[ 0.43855937]],[[ 0.04380636]],[[ 0.1598618]],[[-0.10255823]],[[-0.01634551]],[[-0.01719784]],[[ 0.1296289]]
-0.5477,0.4386,0.0431,0.0155334303427,[[-0.54546028]],[[ 0.43767768]],[[ 0.04355615]],[[ 0.15745371]],[[-0.10156657]],[[-0.01704928]],[[-0.01165939]],[[ 0.15886596]]
-0.5477,0.4386,0.0431,0.0155334303427,[[-0.54440048]],[[ 0.43692354]],[[ 0.04334001]],[[ 0.15390615]],[[-0.09976409]],[[-0.01741958]],[[-0.00661545]],[[ 0.1826799]]
-0.5477,0.4386,0.0431,0.0155334303427,[[-0.54351438]],[[ 0.43628677]],[[ 0.0431553]],[[ 0.14940588]],[[-0.09727696]],[[-0.01750489]],[[-0.00204619]],[[ 0.20158107]]
-0.5477,0.4386,0.0431,0.0155334303427,[[-0.5427868]],[[ 0.43575745]],[[ 0.04299938]],[[ 0.14412332]],[[-0.09422072]],[[-0.01734966]],[[ 0.00206996]],[[ 0.21605667]]
-0.5477,0.4386,0.0431,0.0155334303427,[[-0.5422031]],[[ 0.43532599]],[[ 0.04286969]],[[ 0.13821318]],[[-0.09070059]],[[-0.01699433]],[[ 0.00575586]],[[ 0.22656928]]
-0.5297,0.4288,0.0454,-0.0616101225954,[[-0.53932019]],[[ 0.43366071]],[[ 0.04313124]],[[ 0.14855658]],[[-0.0959267]],[[-0.01349397]],[[-0.00137525]],[[ 0.16180621]]
-0.5297,0.4288,0.0454,-0.0616101225954,[[-0.53673686]],[[ 0.43217494]],[[ 0.0433804]],[[ 0.15612243]],[[-0.09955535]],[[-0.01037805]],[[-0.00810424]],[[ 0.10427799]]
-0.5297,0.4288,0.0454,-0.0616101225954,[[-0.53443669]],[[ 0.43085829]],[[ 0.04361593]],[[ 0.16121521]],[[-0.10176837]],[[-0.0076255]],[[-0.01442281]],[[ 0.05354335]]
-0.5297,0.4288,0.0454,-0.0616101225954,[[-0.53240289]],[[ 0.42970017]],[[ 0.04383695]],[[ 0.16412129]],[[-0.10273622]],[[-0.00521395]],[[-0.02032756]],[[ 0.00915734]]
-0.5297,0.4288,0.0454,-0.0616101225954,[[-0.5306184]],[[ 0.42868998]],[[ 0.04404291]],[[ 0.16510873]],[[-0.10261792]],[[-0.00312018]],[[-0.02581943]],[[-0.02932393]]
-0.5241,0.4242,0.0449,-0.0195476876223,[[-0.52831047]],[[ 0.42719636]],[[ 0.04415366]],[[ 0.16963572]],[[-0.10583953]],[[-0.00196868]],[[-0.02522673]],[[-0.02321797]]
-0.5241,0.4242,0.0449,-0.0195476876223,[[-0.52627483]],[[ 0.42587643]],[[ 0.04425638]],[[ 0.17197405]],[[-0.10764199]],[[-0.00097568]],[[-0.02466119]],[[-0.01772006]]
-0.5241,0.4242,0.0449,-0.0195476876223,[[-0.52449368]],[[ 0.42471904]],[[ 0.04435103]],[[ 0.17239732]],[[-0.10820005]],[[-0.0001287]],[[-0.02412441]],[[-0.01279928]]
-0.5241,0.4242,0.0449,-0.0195476876223,[[-0.52294923]],[[ 0.42371301]],[[ 0.04443767]],[[ 0.17116003]],[[-0.10767646]],[[ 0.0005846]],[[-0.0236175]],[[-0.00842352]]
-0.5241,0.4242,0.0449,-0.0195476876223,[[-0.5216239]],[[ 0.42284728]],[[ 0.04451646]],[[ 0.1684978]],[[-0.10622204]],[[ 0.00117634]],[[-0.02314115]],[[-0.00455993]]
-0.5241,0.4242,0.0449,-0.0195476876223,[[-0.52050046]],[[ 0.42211095]],[[ 0.04458763]],[[ 0.16462766]],[[-0.10397595]],[[ 0.00165827]],[[-0.02269565]],[[-0.00117531]]
-0.5241,0.4242,0.0449,-0.0195476876223,[[-0.51956211]],[[ 0.42149343]],[[ 0.04465148]],[[ 0.15974863]],[[-0.10106591]],[[ 0.0020417]],[[-0.022281]],[[ 0.00176348]]
-0.5141,0.417,0.0455,0.0406661715715,[[-0.51744309]],[[ 0.42001277]],[[ 0.04480423]],[[ 0.16334304]],[[-0.10430516]],[[ 0.00311517]],[[-0.01377102]],[[ 0.06029303]]
-0.5141,0.417,0.0455,0.0406661715715,[[-0.51557894]],[[ 0.4187039]],[[ 0.04494158]],[[ 0.16493317]],[[-0.10613716]],[[ 0.00397672]],[[-0.00590316]],[[ 0.11036323]]
-0.5141,0.417,0.0455,0.0406661715715,[[-0.51395261]],[[ 0.41755582]],[[ 0.04506423]],[[ 0.16477469]],[[-0.10673476]],[[ 0.00464905]],[[ 0.00133608]],[[ 0.15264999]]
-0.5141,0.417,0.0455,0.0406661715715,[[-0.51254711]],[[ 0.4165575]],[[ 0.04517293]],[[ 0.16310506]],[[-0.106259]],[[ 0.00515367]],[[ 0.00796417]],[[ 0.18781039]]
-0.5141,0.417,0.0455,0.0406661715715,[[-0.51134573]],[[ 0.41569803]],[[ 0.04526849]],[[ 0.16014375]],[[-0.10485915]],[[ 0.00551085]],[[ 0.01400196]],[[ 0.21647909]]
-0.5016,0.4107,0.0456,-0.0466002910282,[[-0.50864522]],[[ 0.41411646]],[[ 0.04536777]],[[ 0.1677186]],[[-0.10853244]],[[ 0.00586915]],[[ 0.00769634]],[[ 0.15810068]]
-0.5016,0.4107,0.0456,-0.0466002910282,[[-0.50624362]],[[ 0.41271655]],[[ 0.04545419]],[[ 0.17271131]],[[-0.11070058]],[[ 0.00609411]],[[ 0.00173665]],[[ 0.10612998]]
-0.5016,0.4107,0.0456,-0.0466002910282,[[-0.50412292]],[[ 0.4114868]],[[ 0.04552869]],[[ 0.17542389]],[[-0.11154653]],[[ 0.00620413]],[[-0.00386834]],[[ 0.06018563]]
-0.5016,0.4107,0.0456,-0.0466002910282,[[-0.50226495]],[[ 0.41041569]],[[ 0.04559222]],[[ 0.17613883]],[[-0.11124084]],[[ 0.00621614]],[[-0.00911439]],[[ 0.01988169]]
-0.5016,0.4107,0.0456,-0.0466002910282,[[-0.50065153]],[[ 0.40949177]],[[ 0.04564569]],[[ 0.17511906]],[[-0.10994178]],[[ 0.00614565]],[[-0.01400112]],[[-0.01516814]]
-0.5016,0.4107,0.0456,-0.0466002910282,[[-0.49926466]],[[ 0.40870377]],[[ 0.04569002]],[[ 0.17260815]],[[-0.10779548]],[[ 0.00600675]],[[-0.0185316]],[[-0.04534691]]
-0.4972,0.403,0.0458,0.0233874119767,[[-0.49749288]],[[ 0.40700156]],[[ 0.04575807]],[[ 0.17292306]],[[-0.11209785]],[[ 0.00607145]],[[-0.0132669]],[[-0.00593709]]
-0.4972,0.403,0.0458,0.0233874119767,[[-0.49595749]],[[ 0.40549184]],[[ 0.04581578]],[[ 0.17158714]],[[-0.11477703]],[[ 0.00604711]],[[-0.00837175]],[[ 0.02820959]]
-0.4972,0.403,0.0458,0.0233874119767,[[-0.49464085]],[[ 0.40416269]],[[ 0.04586407]],[[ 0.1688356]],[[-0.11602712]],[[ 0.00594826]],[[-0.00384183]],[[ 0.0574858]]
-0.4972,0.403,0.0458,0.0233874119767,[[-0.4935257]],[[ 0.40300209]],[[ 0.04590381]],[[ 0.16488508]],[[-0.11602937]],[[ 0.00578811]],[[ 0.00033004]],[[ 0.08227652]]
-0.4972,0.403,0.0458,0.0233874119767,[[-0.49259521]],[[ 0.4019981]],[[ 0.04593585]],[[ 0.15993412]],[[-0.11495215]],[[ 0.00557851]],[[ 0.00415337]],[[ 0.1029565]]
-0.4972,0.403,0.0458,0.0233874119767,[[-0.49183311]],[[ 0.40113891]],[[ 0.04596101]],[[ 0.15416377]],[[-0.11295116]],[[ 0.0053301]],[[ 0.00763963]],[[ 0.11988813]]
-0.4972,0.403,0.0458,0.0233874119767,[[-0.49122378]],[[ 0.40041298]],[[ 0.04598007]],[[ 0.14773829]],[[-0.11016966]],[[ 0.00505228]],[[ 0.01080189]],[[ 0.13341978]]
-0.4827,0.3918,0.0437,-0.00977384381117,[[-0.48879549]],[[ 0.39829764]],[[ 0.04565817]],[[ 0.15429201]],[[-0.11715576]],[[ 0.00203113]],[[ 0.00917934]],[[ 0.11304178]]
-0.4827,0.3918,0.0437,-0.00977384381117,[[-0.4866382]],[[ 0.39640732]],[[ 0.04536232]],[[ 0.15852626]],[[-0.12210944]],[[-0.00053359]],[[ 0.00759947]],[[ 0.09436242]]
-0.4827,0.3918,0.0437,-0.00977384381117,[[-0.48473541]],[[ 0.39472926]],[[ 0.04509221]],[[ 0.16071468]],[[-0.12525891]],[[-0.00268155]],[[ 0.00607122]],[[ 0.07732618]]
-0.4827,0.3918,0.0437,-0.00977384381117,[[-0.48307047]],[[ 0.3932504]],[[ 0.04484721]],[[ 0.16111299]],[[-0.12681835]],[[-0.00445151]],[[ 0.00460184]],[[ 0.0618698]]
-0.4827,0.3918,0.0437,-0.00977384381117,[[-0.48162676]],[[ 0.39195763]],[[ 0.04462648]],[[ 0.15995908]],[[-0.12698783]],[[-0.00588094]],[[ 0.00319705]],[[ 0.04792381]]
-0.4785,0.3843,0.044,-0.0200712863979,[[-0.47982108]],[[ 0.38982572]],[[ 0.04447696]],[[ 0.16137947]],[[-0.13292895]],[[-0.00661682]],[[ 0.00047155]],[[ 0.02583666]]
-0.4785,0.3843,0.044,-0.0200712863979,[[-0.47824679]],[[ 0.38793012]],[[ 0.04434515]],[[ 0.16110722]],[[-0.13683197]],[[-0.00714933]],[[-0.00207721]],[[ 0.00648986]]
-0.4785,0.3843,0.044,-0.0200712863979,[[-0.4768873]],[[ 0.38625657]],[[ 0.04422993]],[[ 0.15937329]],[[-0.13893563]],[[-0.00750408]],[[-0.00444937]],[[-0.01030644]]
-0.4785,0.3843,0.044,-0.0200712863979,[[-0.47572628]],[[ 0.38479067]],[[ 0.04413014]],[[ 0.15639105]],[[-0.13946319]],[[-0.00770486]],[[-0.0066467]],[[-0.02474023]]
-0.4785,0.3843,0.044,-0.0200712863979,[[-0.47474773]],[[ 0.38351803]],[[ 0.0440446]],[[ 0.1523567]],[[-0.13862244]],[[-0.00777367]],[[-0.00867237]],[[-0.03699607]]
-0.4785,0.3843,0.044,-0.0200712863979,[[-0.47393614]],[[ 0.3824244]],[[ 0.04397216]],[[ 0.14744974]],[[-0.13660584]],[[-0.00773073]],[[-0.01053069]],[[-0.04725389]]
-0.4675,0.3803,0.0428,-0.0794124809657,[[-0.47179207]],[[ 0.38095601]],[[ 0.0437199]],[[ 0.15206447]],[[-0.13731116]],[[-0.00914999]],[[-0.02023506]],[[-0.11088001]]
-0.4675,0.3803,0.0428,-0.0794124809657,[[-0.46989742]],[[ 0.37967967]],[[ 0.04349602]],[[ 0.15464211]],[[-0.1366442]],[[-0.01022385]],[[-0.02918022]],[[-0.16488851]]
-0.4675,0.3803,0.0428,-0.0794124809657,[[-0.46823615]],[[ 0.37858134]],[[ 0.0432989]],[[ 0.15543361]],[[-0.13479633]],[[-0.01099358]],[[-0.03738544]],[[-0.21007496]]
-0.4675,0.3803,0.0428,-0.0794124809657,[[-0.46679223]],[[ 0.37764722]],[[ 0.04312681]],[[ 0.15467263]],[[-0.13194413]],[[-0.0114978]],[[-0.04487424]],[[-0.24720963]]
-0.4675,0.3803,0.0428,-0.0794124809657,[[-0.46554975]],[[ 0.37686383]],[[ 0.04297798]],[[ 0.15257577]],[[-0.12824964]],[[-0.0117724]],[[-0.05167367]],[[-0.27703373]]
-0.4675,0.3803,0.0428,-0.0794124809657,[[-0.46449308]],[[ 0.37621812]],[[ 0.04285063]],[[ 0.14934281]],[[-0.1238609]],[[-0.01185051]],[[-0.0578135]],[[-0.30025643]]
-0.4675,0.3803,0.0428,-0.0794124809657,[[-0.46360697]],[[ 0.37569751]],[[ 0.04274297]],[[ 0.14515712]],[[-0.11891241]],[[-0.01176252]],[[-0.06332565]],[[-0.31755259]]
-0.4575,0.3732,0.0437,-0.0204203522483,[[-0.46152716]],[[ 0.37433182]],[[ 0.04279707]],[[ 0.14948702]],[[-0.12012932]],[[-0.01036944]],[[-0.06028257]],[[-0.27469371]]
-0.4575,0.3732,0.0437,-0.0204203522483,[[-0.45969055]],[[ 0.3731399]],[[ 0.04285423]],[[ 0.15184225]],[[-0.1200647]],[[-0.00906455]],[[-0.0572794]],[[-0.23506376]]
-0.4575,0.3732,0.0437,-0.0204203522483,[[-0.45808143]],[[ 0.37210939]],[[ 0.04291322]],[[ 0.15246738]],[[-0.1188921]],[[-0.00785067]],[[-0.05433869]],[[-0.1985956]]
-0.4575,0.3732,0.0437,-0.0204203522483,[[-0.45668404]],[[ 0.37122809]],[[ 0.04297299]],[[ 0.15159009]],[[-0.11677196]],[[-0.006729]],[[-0.05147936]],[[-0.16520171]]
-0.4575,0.3732,0.0437,-0.0204203522483,[[-0.45548283]],[[ 0.37048407]],[[ 0.04303262]],[[ 0.14942127]],[[-0.11385185]],[[-0.00569934]],[[-0.04871702]],[[-0.13477783]]
-0.4575,0.3732,0.0437,-0.0204203522483,[[-0.45446248]],[[ 0.36986571]],[[ 0.04309138]],[[ 0.1461554]],[[-0.1102669]],[[-0.00476034]],[[-0.04606428]],[[-0.1072061]]
-0.4575,0.3732,0.0437,-0.0204203522483,[[-0.45360807]],[[ 0.36936181]],[[ 0.04314864]],[[ 0.1419709]],[[-0.10614017]],[[-0.00390967]],[[-0.04353102]],[[-0.08235808]]
-0.4534,0.3681,0.0442,-0.0293215314335,[[-0.45235187]],[[ 0.36827336]],[[ 0.0432838]],[[ 0.14084398]],[[-0.10632656]],[[-0.00249611]],[[-0.04232588]],[[-0.06837612]]
-0.4534,0.3681,0.0442,-0.0293215314335,[[-0.45127495]],[[ 0.36733019]],[[ 0.04340923]],[[ 0.13855918]],[[-0.10549887]],[[-0.00127607]],[[-0.04116243]],[[-0.05564507]]
-0.4534,0.3681,0.0442,-0.0293215314335,[[-0.45036312]],[[ 0.36652146]],[[ 0.04352487]],[[ 0.13529399]],[[-0.10380166]],[[-0.00023445]],[[-0.04004586]],[[-0.04411454]]
-0.4534,0.3681,0.0442,-0.0293215314335,[[-0.44960258]],[[ 0.36583654]],[[ 0.04363078]],[[ 0.13121111]],[[-0.10136805]],[[ 0.00064376]],[[-0.03898022]],[[-0.03372974]]
-0.4534,0.3681,0.0442,-0.0293215314335,[[-0.44898]],[[ 0.36526511]],[[ 0.04372715]],[[ 0.12645884]],[[-0.09832005]],[[ 0.00137329]],[[-0.03796856]],[[-0.02443267]]
-0.4534,0.3681,0.0442,-0.0293215314335,[[-0.44848255]],[[ 0.36479716]],[[ 0.04381425]],[[ 0.12117171]],[[-0.09476892]],[[ 0.00196845]],[[-0.037013]],[[-0.01616299]]
-0.4431,0.3656,0.045,-0.0212930168743,[[-0.44670798]],[[ 0.36408571]],[[ 0.04402027]],[[ 0.12505093]],[[-0.09314079]],[[ 0.00348002]],[[-0.0350314]],[[-0.00139181]]
-0.4431,0.3656,0.045,-0.0212930168743,[[-0.44513933]],[[ 0.36348435]],[[ 0.04420607]],[[ 0.12724356]],[[-0.09086609]],[[ 0.00470494]],[[-0.03318945]],[[ 0.01139894]]
-0.4431,0.3656,0.045,-0.0212930168743,[[-0.4437634]],[[ 0.36298382]],[[ 0.04437247]],[[ 0.12795684]],[[-0.08805323]],[[ 0.00567313]],[[-0.03148542]],[[ 0.02235757]]
-0.4431,0.3656,0.045,-0.0212930168743,[[-0.44256699]],[[ 0.36257517]],[[ 0.04452041]],[[ 0.12738375]],[[-0.08480101]],[[ 0.00641307]],[[-0.02991655]],[[ 0.03162938]]
-0.4431,0.3656,0.045,-0.0212930168743,[[-0.44153698]],[[ 0.3622498]],[[ 0.04465093]],[[ 0.12570323]],[[-0.08119895]],[[ 0.00695163]],[[-0.02847919]],[[ 0.03935578]]
-0.4431,0.3656,0.045,-0.0212930168743,[[-0.44066052]],[[ 0.3619995]],[[ 0.04476512]],[[ 0.12308036]],[[-0.07732778]],[[ 0.00731402]],[[-0.02716897]],[[ 0.04567346]]
-0.435,0.3628,0.0443,-0.0579449311662,[[-0.43883192]],[[ 0.3614386]],[[ 0.04475225]],[[ 0.12720035]],[[-0.07586403]],[[ 0.00661627]],[[-0.03092709]],[[ 0.01662454]]
