x,y,z,yaw,vzcam,xk,yk,zk,rollk,pitchk,yawk,vxk,vyk,vzk,vrollk,vpitchk,vyawk,pitch_con,roll_con,yaw_con,thrust_cam,xd,yd,zd,rolld,pitchd,yawd
-0.0493,-0.0158,0.0805,-0.0502654824574,0.0207547274379,[[-0.04552288]],[[-0.01167148]],[[ 0.07624473]],[[ 3.93878058]],[[ 2.21745567]],[[-0.02168269]],[[-0.06629989]],[[-0.04454679]],[[ 0.15025211]],[[ 7.79942048]],[[ 3.67904778]],[[-0.24041871]],[[ 2.36251634]],[[-1.28467914]],[[-0.50095391]],[[ 69.24873945]],[[ 0.04525913]],[[ 0.01265572]],[[ 0.32375527]],3.90219950676,2.07284998894,-164.236083984
-0.0493,-0.0158,0.0805,-0.0502654824574,0.0207547274379,[[-0.04668325]],[[-0.01270518]],[[ 0.07818691]],[[ 3.94507682]],[[ 2.14073357]],[[-0.02649063]],[[-0.06916964]],[[-0.04794083]],[[ 0.15278884]],[[ 7.65566783]],[[ 3.45145786]],[[-0.25017311]],[[ 2.46760335]],[[-1.40409014]],[[-0.63381409]],[[ 69.23605579]],[[ 0.04633034]],[[ 0.01393725]],[[ 0.32181309]],3.90219950676,2.07284998894,-164.236083984
-0.0493,-0.0158,0.0805,-0.0502654824574,0.0207547274379,[[-0.04768215]],[[-0.01360196]],[[ 0.0798401]],[[ 3.94690914]],[[ 2.11118232]],[[-0.03092035]],[[-0.07094161]],[[-0.05034826]],[[ 0.15351161]],[[ 7.50809172]],[[ 3.32493172]],[[-0.25794115]],[[ 2.53431331]],[[-1.49492319]],[[-0.75683229]],[[ 69.23244196]],[[ 0.04723885]],[[ 0.01506957]],[[ 0.3201599]],3.90219950676,2.07284998894,-164.236083984
-0.0493,-0.0158,0.0805,-0.0502654824574,0.0207547274379,[[-0.04853643]],[[-0.01437568]],[[ 0.08123564]],[[ 3.83207604]],[[ 1.92850687]],[[-0.03500058]],[[-0.07177706]],[[-0.05190667]],[[ 0.15270671]],[[ 7.13850504]],[[ 2.90472619]],[[-0.26394989]],[[ 2.56840885]],[[-1.56012342]],[[-0.87071792]],[[ 69.23646644]],[[ 0.04800365]],[[ 0.01606533]],[[ 0.31876436]],3.71839046478,1.79925084114,-164.861053467
-0.0688,-0.0247,0.1361,-0.0537561409614,0.868748239431,[[-0.05236944]],[[-0.01645752]],[[ 0.09126369]],[[ 3.74011121]],[[ 1.84734268]],[[-0.03906599]],[[-0.08973975]],[[-0.06091775]],[[ 0.20172395]],[[ 6.82514837]],[[ 2.6933058]],[[-0.26962702]],[[ 3.21442256]],[[-1.87579514]],[[-0.98434472]],[[ 68.99138024]],[[ 0.05168672]],[[ 0.01849031]],[[ 0.30873631]],3.64228200912,1.78133773804,-165.034790039
-0.0688,-0.0247,0.1361,-0.0537561409614,0.868748239431,[[-0.0557414]],[[-0.01828275]],[[ 0.10010237]],[[ 3.62171151]],[[ 1.81100944]],[[-0.04281182]],[[-0.10400694]],[[-0.06792893]],[[ 0.24105324]],[[ 6.47207733]],[[ 2.57363072]],[[-0.27378551]],[[ 3.72447298]],[[-2.13540563]],[[-1.08957558]],[[ 68.79401019]],[[ 0.05490785]],[[ 0.02065166]],[[ 0.29989763]],3.50987744331,1.77310276031,-165.270980835
-0.0688,-0.0247,0.1361,-0.0537561409614,0.868748239431,[[-0.05869542]],[[-0.01987581]],[[ 0.10786164]],[[ 3.52677416]],[[ 1.79717308]],[[-0.04626039]],[[-0.11504126]],[[-0.07319701]],[[ 0.27188985]],[[ 6.17417141]],[[ 2.49979212]],[[-0.27658969]],[[ 4.11867385]],[[-2.34294693]],[[-1.18696782]],[[ 68.57778932]],[[ 0.05771349]],[[ 0.02256885]],[[ 0.29213836]],3.43107223511,1.77345252037,-165.413497925
-0.0688,-0.0247,0.1361,-0.0537561409614,0.868748239431,[[-0.06127136]],[[-0.02125927]],[[ 0.11464329]],[[ 3.36485149]],[[ 1.76905788]],[[-0.04943194]],[[-0.12325949]],[[-0.07695289]],[[ 0.29531189]],[[ 5.76237477]],[[ 2.40200362]],[[-0.27818449]],[[ 4.41538022]],[[-2.50298257]],[[-1.27702859]],[[ 68.39620324]],[[ 0.06014605]],[[ 0.02426083]],[[ 0.28535671]],3.23072767258,1.73720777035,-165.813140869
-0.0951,-0.0399,0.1825,-0.203679923708,0.909806065196,[[-0.06769208]],[[-0.02487326]],[[ 0.12792675]],[[ 3.23790576]],[[ 1.73111899]],[[-0.0650859]],[[-0.15316915]],[[-0.09335125]],[[ 0.35486648]],[[ 5.4269614]],[[ 2.28940726]],[[-0.32863849]],[[ 5.34815097]],[[-3.17962506]],[[-1.70025444]],[[ 67.93657777]],[[ 0.065931]],[[ 0.02922328]],[[ 0.27207325]],3.12718176842,1.69394958019,-166.046951294
-0.0951,-0.0399,0.1825,-0.203679923708,0.909806065196,[[-0.07334157]],[[-0.02804949]],[[ 0.13959518]],[[ 3.16582706]],[[ 1.68520974]],[[-0.07977319]],[[-0.17690845]],[[-0.10628063]],[[ 0.40167733]],[[ 5.20025851]],[[ 2.16595558]],[[-0.37321446]],[[ 6.02720579]],[[-3.76250009]],[[-2.09872641]],[[ 67.53161254]],[[ 0.0708731]],[[ 0.03380477]],[[ 0.26040482]],3.09000110626,1.64391851425,-166.185134888
-0.0951,-0.0399,0.1825,-0.203679923708,0.909806065196,[[-0.07829117]],[[-0.03082873]],[[ 0.14979946]],[[ 3.08237535]],[[ 1.60398743]],[[-0.09355053]],[[-0.19524457]],[[-0.11617613]],[[ 0.43734911]],[[ 4.96022269]],[[ 1.9836407]],[[-0.41241025]],[[ 6.5118916]],[[-4.25080392]],[[-2.47382017]],[[ 67.18758147]],[[ 0.07506899]],[[ 0.03800743]],[[ 0.25020054]],3.00105452538,1.54222166538,-166.404434204
-0.0951,-0.0399,0.1825,-0.203679923708,0.909806065196,[[-0.08260715]],[[-0.03324883]],[[ 0.15867956]],[[ 3.01168403]],[[ 1.51818859]],[[-0.10646968]],[[-0.20887092]],[[-0.12343077]],[[ 0.46333084]],[[ 4.74962865]],[[ 1.79870848]],[[-0.44667309]],[[ 6.84916296]],[[-4.64896348]],[[-2.8267952]],[[ 66.90536225]],[[ 0.07860608]],[[ 0.04183911]],[[ 0.24132044]],2.93943929672,1.45474720001,-166.554794312
-0.0951,-0.0399,0.1825,-0.203679923708,0.909806065196,[[-0.08635093]],[[-0.03534484]],[[ 0.16636511]],[[ 2.92914884]],[[ 1.3938287]],[[-0.11857805]],[[-0.218413]],[[-0.12839881]],[[ 0.48092818]],[[ 4.52467457]],[[ 1.55244862]],[[-0.47640625]],[[ 7.0390813]],[[-4.96430044]],[[-3.1588079]],[[ 66.68246744]],[[ 0.08156325]],[[ 0.04531199]],[[ 0.23363489]],2.85102891922,1.30830991268,-166.767974854
-0.0951,-0.0399,0.1825,-0.203679923708,0.909806065196,[[-0.08957932]],[[-0.03714916]],[[ 0.17297592]],[[ 2.89733846]],[[ 1.34623967]],[[-0.1299192]],[[-0.22443371]],[[-0.1313988]],[[ 0.49131489]],[[ 4.39290427]],[[ 1.44452236]],[[-0.50197471]],[[ 7.10028891]],[[-5.20533263]],[[-3.47092349]],[[ 66.51457213]],[[ 0.08401156]],[[ 0.04844145]],[[ 0.22702408]],2.85102891922,1.30830991268,-166.767974854
-0.0951,-0.0399,0.1825,-0.203679923708,0.909806065196,[[-0.09234479]],[[-0.0386917]],[[ 0.17862248]],[[ 2.88490958]],[[ 1.32797444]],[[-0.14053326]],[[-0.22743835]],[[-0.13271649]],[[ 0.49554345]],[[ 4.29761734]],[[ 1.38921729]],[[-0.52371]],[[ 7.1503703]],[[-5.38068388]],[[-3.76412641]],[[ 66.39653803]],[[ 0.08601481]],[[ 0.05124509]],[[ 0.22137752]],2.85102891922,1.30830991268,-166.767974854
-0.0951,-0.0399,0.1825,-0.203679923708,0.0,[[-0.09469565]],[[-0.03999996]],[[ 0.18340647]],[[ 2.75571912]],[[ 1.00542622]],[[-0.1504574]],[[-0.2278793]],[[-0.13260749]],[[ 0.49455494]],[[ 4.00973684]],[[ 0.82665402]],[[-0.54191447]],[[ 7.19075568]],[[-5.49846963]],[[-4.03932979]],[[ 66.32303672]],[[ 0.08763023]],[[ 0.05374203]],[[ 0.21659353]],2.65218567848,0.803105771542,-167.251358032
-0.0951,-0.0399,0.1825,-0.203679923708,0.0,[[-0.09667632]],[[-0.04109922]],[[ 0.18742127]],[[ 2.62777885]],[[ 0.71849685]],[[-0.15972612]],[[-0.22616035]],[[-0.13129975]],[[ 0.48918838]],[[ 3.73178937]],[[ 0.33837675]],[[-0.55686485]],[[ 7.22272427]],[[-5.56601076]],[[-4.29738374]],[[ 66.2888919]],[[ 0.08890897]],[[ 0.05595222]],[[ 0.21257873]],2.52669811249,0.5409258008,-167.456466675
-0.0951,-0.0399,0.1825,-0.203679923708,0.0,[[-0.09832752]],[[-0.04201267]],[[ 0.19075244]],[[ 2.51750537]],[[ 0.48552727]],[[-0.16837158]],[[-0.22264082]],[[-0.12899595]],[[ 0.48018933]],[[ 3.49023484]],[[-0.04844951]],[[-0.56881537]],[[ 7.20483594]],[[-5.58975271]],[[-4.53908282]],[[ 66.28924214]],[[ 0.08989671]],[[ 0.05789602]],[[ 0.20924756]],2.4286980629,0.343310952187,-167.579116821
-0.1165,-0.053,0.2261,-0.186226631188,1.01395389316,[[-0.10309001]],[[-0.04484491]],[[ 0.20041234]],[[ 2.26107743]],[[ 0.08145626]],[[-0.17503085]],[[-0.23726398]],[[-0.13788881]],[[ 0.50820088]],[[ 3.01834552]],[[-0.70216859]],[[-0.57258826]],[[ 7.34264225]],[[-6.01640669]],[[-4.72797045]],[[ 65.94022622]],[[ 0.09370569]],[[ 0.06211167]],[[ 0.19958766]],2.08573174477,-0.161454126239,-167.918807983
-0.1165,-0.053,0.2261,-0.186226631188,1.01395389316,[[-0.10721802]],[[-0.04730148]],[[ 0.20877146]],[[ 2.00647291]],[[-0.2589341]],[[-0.18119163]],[[-0.24738567]],[[-0.14410285]],[[ 0.52709707]],[[ 2.56170334]],[[-1.23670731]],[[-0.57427856]],[[ 7.42347534]],[[-6.33432221]],[[-4.90361859]],[[ 65.66581909]],[[ 0.09693901]],[[ 0.06584802]],[[ 0.19122854]],1.83501839638,-0.459636271,-168.122131348
-0.1165,-0.053,0.2261,-0.186226631188,1.01395389316,[[-0.11077463]],[[-0.04941961]],[[ 0.21596004]],[[ 1.80430954]],[[-0.52377169]],[[-0.18687834]],[[-0.253629]],[[-0.14800715]],[[ 0.53815437]],[[ 2.2000708]],[[-1.63753877]],[[-0.5740605]],[[ 7.49160347]],[[-6.56243374]],[[-5.06663987]],[[ 65.4583925]],[[ 0.09966414]],[[ 0.06914026]],[[ 0.18403996]],1.66714000702,-0.675809621811,-168.246124268
-0.1165,-0.053,0.2261,-0.186226631188,1.01395389316,[[-0.1138181]],[[-0.05123371]],[[ 0.22209835]],[[ 1.5328217]],[[-0.81879531]],[[-0.19211413]],[[-0.25655352]],[[-0.14993324]],[[ 0.54251805]],[[ 1.73861147]],[[-2.07566431]],[[-0.57209622]],[[ 7.54854692]],[[-6.71643775]],[[-5.21761634]],[[ 65.31019294]],[[ 0.10194188]],[[ 0.07202296]],[[ 0.17790165]],1.35603773594,-0.986640155315,-168.450759888
-0.1165,-0.053,0.2261,-0.186226631188,1.01395389316,[[-0.11640214]],[[-0.0527755]],[[ 0.22729714]],[[ 1.28490933]],[[-1.03351496]],[[-0.19692101]],[[-0.25666024]],[[-0.15017805]],[[ 0.5412126]],[[ 1.32541167]],[[-2.37775981]],[[-0.56853703]],[[ 7.59567359]],[[-6.8089838]],[[-5.35710289]],[[ 65.21397315]],[[ 0.10382694]],[[ 0.07452971]],[[ 0.17270286]],1.12506639957,-1.15037810802,-168.592758179
-0.1165,-0.053,0.2261,-0.186226631188,1.01395389316,[[-0.11857612]],[[-0.05407415]],[[ 0.23165815]],[[ 0.98781145]],[[-1.28295293]],[[-0.20131998]],[[-0.25439628]],[[-0.14900672]],[[ 0.53515158]],[[ 0.8465032]],[[-2.72597946]],[[-0.56352446]],[[ 7.63421204]],[[-6.85011209]],[[-5.48563028]],[[ 65.16324143]],[[ 0.10536848]],[[ 0.07669285]],[[ 0.16834185]],0.800779044628,-1.41894626617,-168.783294678
-0.1476,-0.0646,0.3045,0.0109955742876,1.32881321566,[[-0.12533134]],[[-0.05700123]],[[ 0.24774305]],[[ 0.74516934]],[[-1.4988952]],[[-0.1898786]],[[-0.27867974]],[[-0.15729301]],[[ 0.59704374]],[[ 0.46251583]],[[-3.01450844]],[[-0.49693309]],[[ 7.80800975]],[[-6.99079375]],[[-5.19115461]],[[ 64.44158069]],[[ 0.11232039]],[[ 0.07963175]],[[ 0.15225695]],0.593805611134,-1.61263024807,-168.910186768
-0.1476,-0.0646,0.3045,0.0109955742876,1.32881321566,[[-0.13121645]],[[-0.05953248]],[[ 0.26179036]],[[ 0.44180136]],[[-1.72178906]],[[-0.17875408]],[[-0.29654566]],[[-0.16281904]],[[ 0.64361772]],[[-0.0042982]],[[-3.30665075]],[[-0.43412473]],[[ 7.9635139]],[[-7.04786634]],[[-4.90386482]],[[ 63.86779941]],[[ 0.11854056]],[[ 0.08191465]],[[ 0.13820964]],0.256105959415,-1.83800125122,-169.113922119
-0.1476,-0.0646,0.3045,0.0109955742876,1.32881321566,[[-0.13631587]],[[-0.06170765]],[[ 0.27399531]],[[ 0.20212944]],[[-1.89340513]],[[-0.16794909]],[[-0.30885079]],[[-0.16597309]],[[ 0.6768825]],[[-0.36435422]],[[-3.51482931]],[[-0.37496756]],[[ 8.10206915]],[[-7.09065123]],[[-4.62390315]],[[ 63.41946927]],[[ 0.12408277]],[[ 0.08362605]],[[ 0.12600469]],0.0576208084822,-1.97695767879,-169.234542847
-0.1476,-0.0646,0.3045,0.0109955742876,1.32881321566,[[-0.14070777]],[[-0.06356341]],[[ 0.28453899]],[[-0.19391351]],[[-2.15310806]],[[-0.15746592]],[[-0.31636664]],[[-0.16710347]],[[ 0.69864963]],[[-0.94896657]],[[-3.8493798]],[[-0.31933384]],[[ 8.2249788]],[[-7.12105551]],[[-4.35139943]],[[ 63.07409841]],[[ 0.12899915]],[[ 0.08484222]],[[ 0.11546101]],-0.430600523949,-2.28855466843,-169.5703125
-0.1593,-0.0816,0.3068,0.0963421747101,0.0450979346454,[[-0.14632513]],[[-0.06783715]],[[ 0.29395468]],[[-0.50782857]],[[-2.35840401]],[[-0.14066748]],[[-0.33051552]],[[-0.18211162]],[[ 0.71265723]],[[-1.398755]],[[-4.09582992]],[[-0.24112842]],[[ 8.38421948]],[[-7.19206179]],[[-3.90926223]],[[ 62.7943977]],[[ 0.13536878]],[[ 0.08768247]],[[ 0.10604532]],-0.691489100456,-2.45903611183,-169.754440308
-0.1593,-0.0816,0.3068,0.0963421747101,0.0450979346454,[[-0.15116811]],[[-0.07155743]],[[ 0.30199073]],[[-0.71971388]],[[-2.50949178]],[[-0.12447919]],[[-0.3393832]],[[-0.19306287]],[[ 0.71790166]],[[-1.68877837]],[[-4.25722701]],[[-0.16831375]],[[ 8.52785048]],[[-7.24431192]],[[-3.48190931]],[[ 62.58534619]],[[ 0.14111402]],[[ 0.08977248]],[[ 0.09800927]],-0.83912974596,-2.57594633102,-169.882476807
-0.1593,-0.0816,0.3068,0.0963421747101,0.0450979346454,[[-0.15531546]],[[-0.07477815]],[[ 0.30879287]],[[-0.93480858]],[[-2.64785481]],[[-0.10889706]],[[-0.34372827]],[[-0.20050199]],[[ 0.71572846]],[[-1.97694972]],[[-4.39649638]],[[-0.10067295]],[[ 8.65671072]],[[-7.28037981]],[[-3.06933462]],[[ 62.43375441]],[[ 0.14626843]],[[ 0.09121519]],[[ 0.09120713]],-1.05443406105,-2.70566821098,-170.077682495
-0.1593,-0.0816,0.3068,0.0963421747101,0.0450979346454,[[-0.15883978]],[[-0.07754921]],[[ 0.31449496]],[[-1.01684597]],[[-2.70045534]],[[-0.09391646]],[[-0.34423013]],[[-0.2049193]],[[ 0.70733725]],[[-2.06677722]],[[-4.40895402]],[[-0.03799456]],[[ 8.77168354]],[[-7.30258028]],[[-2.67151109]],[[ 62.35519773]],[[ 0.15086734]],[[ 0.09210321]],[[ 0.08550504]],-1.05443406105,-2.70566821098,-170.077682495
-0.1593,-0.0816,0.3068,0.0963421747101,0.0450979346454,[[-0.16180782]],[[-0.07991673]],[[ 0.31921964]],[[-1.04806414]],[[-2.72030394]],[[-0.07953207]],[[-0.34149539]],[[-0.20675487]],[[ 0.69379386]],[[-2.08188146]],[[-4.37425004]],[[ 0.01992793]],[[ 8.8736776]],[[-7.31298655]],[[-2.2883898]],[[ 62.38972855]],[[ 0.1549471]],[[ 0.09251946]],[[ 0.08078036]],-1.05443406105,-2.70566821098,-170.077682495
-0.1593,-0.0816,0.3068,0.0963421747101,0.0450979346454,[[-0.16428085]],[[-0.08192317]],[[ 0.32307903]],[[-1.29853444]],[[-2.91874559]],[[-0.06573786]],[[-0.33606388]],[[-0.20640247]],[[ 0.67604189]],[[-2.40820903]],[[-4.59407269]],[[ 0.07329644]],[[ 8.96361075]],[[-7.31344777]],[[-1.91989933]],[[ 62.46184451]],[[ 0.15854443]],[[ 0.09253791]],[[ 0.07692097]],-1.43721354008,-3.01216340065,-170.486373901
-0.1868,-0.0939,0.3734,-0.544019127847,1.12881326738,[[-0.17068837]],[[-0.08556368]],[[ 0.33676713]],[[-1.46229847]],[[-3.09048192]],[[-0.10204947]],[[-0.35363328]],[[-0.21549305]],[[ 0.71598928]],[[-2.60524593]],[[-4.77152138]],[[-0.07221301]],[[ 9.02709445]],[[-7.56267431]],[[-2.88739545]],[[ 62.02496117]],[[ 0.16108378]],[[ 0.10250697]],[[ 0.06323287]],-1.54666233063,-3.16645884514,-170.65133667
-0.1868,-0.0939,0.3734,-0.544019127847,1.12881326738,[[-0.17622462]],[[-0.08870167]],[[ 0.34861427]],[[-1.57297611]],[[-3.20674954]],[[-0.13687586]],[[-0.3651655]],[[-0.22116172]],[[ 0.74301757]],[[-2.72376723]],[[-4.86753205]],[[-0.20624732]],[[ 9.06182929]],[[-7.79794261]],[[-3.81808084]],[[ 61.72446963]],[[ 0.16247317]],[[ 0.1119177]],[[ 0.05138573]],-1.62409579754,-3.24816012383,-170.776168823
-0.1868,-0.0939,0.3734,-0.544019127847,1.12881326738,[[-0.1809774]],[[-0.09138828]],[[ 0.3588046]],[[-1.67285842]],[[-3.36083448]],[[-0.17023186]],[[-0.37151492]],[[-0.22390069]],[[ 0.75893352]],[[-2.8247983]],[[-5.01413124]],[[-0.32929821]],[[ 9.0719823]],[[-8.0181712]],[[-4.71213452]],[[ 61.53032991]],[[ 0.16287929]],[[ 0.12072685]],[[ 0.0411954]],-1.7167481184,-3.4245197773,-170.927001953
-0.1868,-0.0939,0.3734,-0.544019127847,1.12881326738,[[-0.1850277]],[[-0.09367066]],[[ 0.36750815]],[[-1.71085649]],[[-3.41941828]],[[-0.20213454]],[[-0.37344756]],[[-0.22415078]],[[ 0.76535845]],[[-2.83826551]],[[-5.02579235]],[[-0.44184898]],[[ 9.06137972]],[[-8.22274683]],[[-5.56980354]],[[ 61.4177991]],[[ 0.16245519]],[[ 0.12890987]],[[ 0.03249185]],-1.7167481184,-3.4245197773,-170.927001953
-0.1868,-0.0939,0.3734,-0.544019127847,1.12881326738,[[-0.18845012]],[[-0.09559216]],[[ 0.37488155]],[[-1.72522043]],[[-3.44153009]],[[-0.23260311]],[[-0.37164814]],[[-0.22230552]],[[ 0.76374285]],[[-2.81903203]],[[-4.98717627]],[[-0.54437445]],[[ 9.03350051]],[[-8.4114429]],[[-6.39140116]],[[ 61.3676494]],[[ 0.16134002]],[[ 0.13645772]],[[ 0.02511845]],-1.7167481184,-3.4245197773,-170.927001953
-0.1868,-0.0939,0.3734,-0.544019127847,1.12881326738,[[-0.19131313]],[[-0.09719256]],[[ 0.38106874]],[[-1.97124111]],[[-3.79783142]],[[-0.26165889]],[[-0.3667267]],[[-0.21871507]],[[ 0.75538029]],[[-3.11593125]],[[-5.40483476]],[[-0.63734087]],[[ 8.99147873]],[[-8.58434629]],[[-7.17730446]],[[ 61.36536495]],[[ 0.15965915]],[[ 0.14337385]],[[ 0.01893126]],-2.10290813446,-3.9830520153,-171.477310181
-0.1924,-0.1038,0.3746,-0.308748744678,0.0179104712154,[[-0.19457002]],[[-0.10008269]],[[ 0.38639246]],[[-2.06504019]],[[-3.9336307]],[[-0.27117363]],[[-0.36436035]],[[-0.22276869]],[[ 0.74252094]],[[-3.2007596]],[[-5.51554394]],[[-0.64971349]],[[ 9.0162874]],[[-8.71358436]],[[-7.44369565]],[[ 61.39269499]],[[ 0.1606515]],[[ 0.14854337]],[[ 0.01360754]],-2.10290813446,-3.9830520153,-171.477310181
-0.1924,-0.1038,0.3746,-0.308748744678,0.0179104712154,[[-0.19728905]],[[-0.10254728]],[[ 0.39076139]],[[-2.15467911]],[[-4.06400878]],[[-0.280068]],[[-0.35902898]],[[-0.22413475]],[[ 0.72489741]],[[-3.27831422]],[[-5.61677124]],[[-0.65915833]],[[ 9.03139462]],[[-8.82716331]],[[-7.69377816]],[[ 61.45024698]],[[ 0.16125578]],[[ 0.15308653]],[[ 0.00923861]],-2.18952417374,-4.10948991776,-171.576187134
-0.1924,-0.1038,0.3746,-0.308748744678,0.0179104712154,[[-0.19953083]],[[-0.1046314]],[[ 0.39428729]],[[-2.3789239]],[[-4.26688693]],[[-0.28836318]],[[-0.35125303]],[[-0.22322813]],[[ 0.70342901]],[[-3.53437663]],[[-5.81298301]],[[-0.66587219]],[[ 9.03842242]],[[-8.9263622]],[[-7.92806057]],[[ 61.53160787]],[[ 0.1615369]],[[ 0.15705449]],[[ 0.00571271]],-2.4947013855,-4.35560321808,-171.833206177
-0.1924,-0.1038,0.3746,-0.308748744678,0.0179104712154,[[-0.20135069]],[[-0.10637645]],[[ 0.39707191]],[[-2.46438888]],[[-4.34407631]],[[-0.29608043]],[[-0.34149258]],[[-0.22041859]],[[ 0.67892408]],[[-3.6010045]],[[-5.83831952]],[[-0.67004487]],[[ 9.03878967]],[[-9.01241306]],[[-8.14705703]],[[ 61.63186215]],[[ 0.16155159]],[[ 0.16049652]],[[ 0.00292809]],-2.4947013855,-4.35560321808,-171.833206177
-0.1924,-0.1038,0.3746,-0.308748744678,0.0179104712154,[[-0.20279905]],[[-0.10782035]],[[ 0.3992076]],[[-2.71793116]],[[-4.5050855]],[[-0.30324103]],[[-0.33015274]],[[-0.21603453]],[[ 0.65209027]],[[-3.88846783]],[[-5.97393717]],[[-0.67185918]],[[ 9.03373273]],[[-9.08649308]],[[-8.35128606]],[[ 61.74715268]],[[ 0.16134931]],[[ 0.16345972]],[[ 0.0007924]],-2.84950828552,-4.56716012955,-172.086959839
-0.2337,-0.1381,0.4632,-0.327074701824,1.52758389608,[[-0.21048985]],[[-0.11445265]],[[ 0.41486849]],[[-2.81457033]],[[-4.56627992]],[[-0.31127918]],[[-0.35546266]],[[-0.2418212]],[[ 0.70479423]],[[-3.96434691]],[[-5.97584884]],[[-0.67706295]],[[ 9.13300207]],[[-9.33551158]],[[-8.57896019]],[[ 61.2464575]],[[ 0.16532008]],[[ 0.17342046]],[[-0.01486849]],-2.84950828552,-4.56716012955,-172.086959839
-0.2337,-0.1381,0.4632,-0.327074701824,1.52758389608,[[-0.2171704]],[[-0.12024704]],[[ 0.42848196]],[[-3.10382695]],[[-4.70027829]],[[-0.31874558]],[[-0.37348765]],[[-0.26128927]],[[ 0.74265311]],[[-4.29043355]],[[-6.07283345]],[[-0.6798072]],[[ 9.21372201]],[[-9.55615012]],[[-8.7914846]],[[ 60.83237195]],[[ 0.16854888]],[[ 0.182246]],[[-0.02848196]],-3.25484633446,-4.74519443512,-172.31463623
-0.2337,-0.1381,0.4632,-0.327074701824,1.52758389608,[[-0.22294008]],[[-0.12528364]],[[ 0.4402488]],[[-3.21408906]],[[-4.75115532]],[[-0.32566168]],[[-0.38522098]],[[-0.27526509]],[[ 0.76768063]],[[-4.37793862]],[[-6.06003554]],[[-0.6802728]],[[ 9.27848668]],[[-9.75062843]],[[-8.98938352]],[[ 60.50657266]],[[ 0.17113947]],[[ 0.19002514]],[[-0.0402488]],-3.25484633446,-4.74519443512,-172.31463623
-0.2337,-0.1381,0.4632,-0.327074701824,1.52758389608,[[-0.22789086]],[[-0.12963677]],[[ 0.45035477]],[[-3.5253248]],[[-4.86195651]],[[-0.33204893]],[[-0.39155565]],[[-0.28449395]],[[ 0.78168792]],[[-4.7235021]],[[-6.12489687]],[[-0.67863364]],[[ 9.32958894]],[[-9.92108928]],[[-9.17318421]],[[ 60.26191161]],[[ 0.17318356]],[[ 0.19684357]],[[-0.05035477]],-3.6871778965,-4.89233589172,-172.528747559
-0.2337,-0.1381,0.4632,-0.327074701824,1.52758389608,[[-0.23210756]],[[-0.13337521]],[[ 0.45897133]],[[-3.6439629]],[[-4.9039748]],[[-0.33792868]],[[-0.39329215]],[[-0.28964617]],[[ 0.78629913]],[[-4.81526557]],[[-6.10018262]],[[-0.6750567]],[[ 9.36904945]],-10,[[-9.34341536]],[[ 60.08940443]],[[ 0.17476198]],[[ 0.20278343]],[[-0.05897133]],-3.6871778965,-4.89233589172,-172.528747559
-0.2537,-0.1549,0.5129,-0.324282175021,0.974512100005,[[-0.23884896]],[[-0.13923423]],[[ 0.47416038]],[[-3.96239439]],[[-4.96448869]],[[-0.34310694]],[[-0.40948669]],[[-0.30672915]],[[ 0.82854335]],[[-5.16079914]],[[-6.09955882]],[[-0.66885262]],[[ 9.45217473]],-10,[[-9.49486354]],[[ 59.60451461]],[[ 0.17808699]],[[ 0.21147109]],[[-0.07416038]],-4.12599229813,-4.96419334412,-172.736679077
-0.2537,-0.1549,0.5129,-0.324282175021,0.974512100005,[[-0.24465444]],[[-0.14430512]],[[ 0.48728909]],[[-4.22018821]],[[-5.03507788]],[[-0.34782879]],[[-0.41935056]],[[-0.31828249]],[[ 0.85647114]],[[-5.4230451]],[[-6.11176084]],[[-0.66109201]],[[ 9.52039586]],-10,[[-9.63401495]],[[ 59.23069879]],[[ 0.18081583]],[[ 0.21905569]],[[-0.08728909]],-4.34500455856,-5.04088544846,-172.846542358
-0.2537,-0.1549,0.5129,-0.324282175021,0.974512100005,[[-0.24961959]],[[-0.14866672]],[[ 0.49856474]],[[-4.42307382]],[[-5.05051505]],[[-0.35211506]],[[-0.4238001]],[[-0.32507966]],[[ 0.87210324]],[[-5.61117035]],[[-6.05395159]],[[-0.65191839]],[[ 9.57578794]],-10,[[-9.7613941]],[[ 58.9527315]],[[ 0.18303152]],[[ 0.2256351]],[[-0.09856474]],-4.51307296753,-5.02285909653,-172.927886963
-0.2537,-0.1549,0.5129,-0.324282175021,0.974512100005,[[-0.25383253]],[[-0.15239184]],[[ 0.50817863]],[[-4.50029282]],[[-5.0561207]],[[-0.35598626]],[[-0.42365558]],[[-0.32781473]],[[ 0.87725172]],[[-5.63775074]],[[-5.98477346]],[[-0.64146858]],[[ 9.62018029]],-10,[[-9.87752079]],[[ 58.75568787]],[[ 0.18480721]],[[ 0.23130179]],[[-0.10817863]],-4.51307296753,-5.02285909653,-172.927886963
-0.2537,-0.1549,0.5129,-0.324282175021,0.974512100005,[[-0.25737425]],[[-0.15554753]],[[ 0.51630688]],[[-4.6469763]],[[-5.0993019]],[[-0.35946261]],[[-0.41964895]],[[-0.32710862]],[[ 0.87353664]],[[-5.75092565]],[[-5.96388631]],[[-0.62987277]],[[ 9.65518202]],-10,[[-9.98290896]],[[ 58.62652963]],[[ 0.18620728]],[[ 0.23614272]],[[-0.11630688]],-4.70166063309,-5.08920955658,-173.022018433
