x,y,z,yaw,vzcam,xk,yk,zk,vxk,vyk,vzk,yawk,vyawk,pitch,roll,yaw,thrust,xd,yd,zd
-0.5958,-0.0588,0.9784,-1.48475159467,0.135999481203,[[-0.59570324]],[[-0.0632363]],[[ 0.98535083]],[[-0.08696953]],[[ 0.05385928]],[[ 0.27911223]],[[-1.47183799]],[[-0.25121142]],[[ 0.5811481]],[[-6.80259291]],0,60,[[-0.00407329]],[[ 0.59903638]],[[-0.58535083]]
-0.5958,-0.0588,0.9784,-1.48475159467,0.135999481203,[[-0.59636223]],[[-0.06163516]],[[ 0.98659264]],[[-0.08689907]],[[ 0.05421458]],[[ 0.27017845]],[[-1.47537104]],[[-0.25154725]],[[ 0.57714674]],[[-6.8085981]],0,60,[[-0.00453304]],[[ 0.59952168]],[[-0.58659264]]
-0.5958,-0.0588,0.9784,-1.48475159467,0.135999481203,[[-0.59684106]],[[-0.06046792]],[[ 0.98756184]],[[-0.08676866]],[[ 0.05442351]],[[ 0.26018781]],[[-1.47856033]],[[-0.2517688]],[[ 0.56945338]],[[-6.81260604]],0,60,[[-0.00523868]],[[ 0.59987347]],[[-0.58756184]]
-0.5958,-0.0588,0.9784,-1.48475159467,0.135999481203,[[-0.59718841]],[[-0.05961736]],[[ 0.98829287]],[[-0.08659481]],[[ 0.05452585]],[[ 0.24939999]],[[-1.48143858]],[[-0.2518873]],[[ 0.55948853]],[[-6.81509461]],0,60,[[-0.00608708]],[[ 0.60012597]],[[-0.58829287]]
-0.5958,-0.0588,0.9784,-1.48475159467,0.135999481203,[[-0.59743981]],[[-0.05899793]],[[ 0.98881693]],[[-0.08638957]],[[ 0.05455063]],[[ 0.23804072]],[[-1.48403539]],[[-0.2519129]],[[ 0.54824696]],[[-6.81642615]],0,60,[[-0.00700659]],[[ 0.60030491]],[[-0.58881693]]
-0.5993,-0.046,0.9804,-1.4891149178,0.0357142893636,[[-0.5985753]],[[-0.05505785]],[[ 0.98948018]],[[-0.08648024]],[[ 0.05568385]],[[ 0.22813911]],[[-1.48680582]],[[-0.25199542]],[[ 0.58094337]],[[-6.82588112]],0,60,[[-0.00464821]],[[ 0.60108415]],[[-0.58948018]]
-0.5993,-0.046,0.9804,-1.4891149178,0.0357142893636,[[-0.59940191]],[[-0.05218361]],[[ 0.98995469]],[[-0.08646749]],[[ 0.05645717]],[[ 0.21772007]],[[-1.48930508]],[[-0.25198863]],[[ 0.60089887]],[[-6.83245423]],0,60,[[-0.00321847]],[[ 0.60166055]],[[-0.58995469]]
-0.5993,-0.046,0.9804,-1.4891149178,0.0357142893636,[[-0.60000309]],[[-0.05008728]],[[ 0.99026611]],[[-0.0863796]],[[ 0.05696811]],[[ 0.20696144]],[[-1.49155899]],[[-0.25190137]],[[ 0.61189483]],[[-6.83684427]],0,60,[[-0.00243721]],[[ 0.60208513]],[[-0.59026611]]
-0.5993,-0.046,0.9804,-1.4891149178,0.0357142893636,[[-0.60043975]],[[-0.0485587]],[[ 0.99043753]],[[-0.08623718]],[[ 0.05728784]],[[ 0.19601588]],[[-1.49359091]],[[-0.25174163]],[[ 0.61665662]],[[-6.83958155]],0,60,[[-0.00210289]],[[ 0.6023964]],[[-0.59043753]]
-0.5993,-0.046,0.9804,-1.4891149178,0.0357142893636,[[-0.60075635]],[[-0.04744449]],[[ 0.99048964]],[[-0.08605527]],[[ 0.05746827]],[[ 0.1850135]],[[-1.49542198]],[[-0.25151664]],[[ 0.61714289]],[[-6.84106736]],0,60,[[-0.00207103]],[[ 0.60262333]],[[-0.59048964]]
-0.5993,-0.046,0.9804,-1.4891149178,0.0357142893636,[[-0.60098532]],[[-0.0466327]],[[ 0.99044093]],[[-0.08584485]],[[ 0.05754726]],[[ 0.17406424]],[[-1.49707133]],[[-0.25123293]],[[ 0.61475607]],[[-6.84160475]],0,60,[[-0.00223851]],[[ 0.60278765]],[[-0.59044093]]
-0.5993,-0.046,0.9804,-1.4891149178,0.0357142893636,[[-0.60115034]],[[-0.04604163]],[[ 0.9903079]],[[-0.08561391]],[[ 0.05755246]],[[ 0.16326004]],[[-1.49855627]],[[-0.25089643]],[[ 0.61049559]],[[-6.84142232]],0,60,[[-0.00253217]],[[ 0.60290559]],[[-0.5903079]]
-0.5993,-0.038,0.9784,-1.49103477998,-0.0317460500074,[[-0.6012687]],[[-0.04343087]],[[ 0.98978709]],[[-0.0853683]],[[ 0.05823]],[[ 0.15084284]],[[-1.50008087]],[[-0.25057415]],[[ 0.6327754]],[[-6.83875241]],0,60,[[-0.00083876]],[[ 0.60283463]],[[-0.58978709]]
-0.5993,-0.038,0.9784,-1.49103477998,-0.0317460500074,[[-0.60135302]],[[-0.04152687]],[[ 0.98924468]],[[-0.08511227]],[[ 0.05866984]],[[ 0.13901712]],[[-1.50145296]],[[-0.25020315]],[[ 0.64665445]],[[-6.83627716]],0,60,[[ 0.00023937]],[[ 0.6027851]],[[-0.58924468]]
-0.5993,-0.038,0.9784,-1.49103477998,-0.0317460500074,[[-0.60141249]],[[-0.0401387]],[[ 0.98868908]],[[-0.08484893]],[[ 0.05893645]],[[ 0.12779725]],[[-1.50268706]],[[-0.24978838]],[[ 0.65458799]],[[-6.83390979]],0,60,[[ 0.00088447]],[[ 0.60274979]],[[-0.58868908]]
-0.5993,-0.038,0.9784,-1.49103477998,-0.0317460500074,[[-0.60145383]],[[-0.03912699]],[[ 0.98812749]],[[-0.08458054]],[[ 0.05907688]],[[ 0.11718978]],[[-1.50379634]],[[-0.24933431]],[[ 0.65835045]],[[-6.83159497]],0,60,[[ 0.00122805]],[[ 0.60272392]],[[-0.58812749]]
-0.5993,-0.038,0.9784,-1.49103477998,-0.0317460500074,[[-0.60148196]],[[-0.03839005]],[[ 0.98756601]],[[-0.08430874]],[[ 0.05912547]],[[ 0.10719459]],[[-1.50479268]],[[-0.24884499]],[[ 0.65922096]],[[-6.82929804]],0,60,[[ 0.00136472]],[[ 0.6027043]],[[-0.58756601]]
-0.5972,-0.0382,0.9719,-1.49103477998,-0.130000123978,[[-0.600928]],[[-0.03790816]],[[ 0.98597604]],[[-0.08384454]],[[ 0.05908913]],[[ 0.09184519]],[[-1.50568685]],[[-0.2483241]],[[ 0.65689774]],[[-6.81943489]],0,60,[[ 0.00127063]],[[ 0.60212115]],[[-0.58597604]]
-0.5972,-0.0382,0.9719,-1.49103477998,-0.130000123978,[[-0.60052167]],[[-0.0375579]],[[ 0.98450984]],[[-0.0834311]],[[ 0.05900921]],[[ 0.07809462]],[[-1.50648861]],[[-0.24777492]],[[ 0.65360108]],[[-6.81160485]],0,60,[[ 0.0011113]],[[ 0.60169398]],[[-0.58450984]]
-0.5972,-0.0382,0.9719,-1.49103477998,-0.130000123978,[[-0.6002231]],[[-0.03730369]],[[ 0.98316119]],[[-0.08305495]],[[ 0.05889769]],[[ 0.06581471]],[[-1.50720675]],[[-0.24720046]],[[ 0.6497044]],[[-6.80524833]],0,60,[[ 0.00091392]],[[ 0.6013805]],[[-0.58316119]]
-0.5972,-0.0382,0.9719,-1.49103477998,-0.130000123978,[[-0.60000319]],[[-0.03711958]],[[ 0.98192375]],[[-0.08270631]],[[ 0.05876331]],[[ 0.05488419]],[[-1.50784927]],[[-0.24660342]],[[ 0.64547039]],[[-6.79995872]],0,60,[[ 0.00069743]],[[ 0.6011499]],[[-0.58192375]]
-0.5972,-0.0382,0.9719,-1.49103477998,-0.130000123978,[[-0.59984069]],[[-0.03698664]],[[ 0.98079118]],[[-0.08237799]],[[ 0.05861246]],[[ 0.04518869]],[[-1.50842338]],[[-0.24598625]],[[ 0.64108164]],[[-6.79544071]],0,60,[[ 0.00047486]],[[ 0.60097973]],[[-0.58079118]]
-0.5964,-0.0243,0.972,-1.52070537726,0.00192307523017,[[-0.59950203]],[[-0.03310207]],[[ 0.9797731]],[[-0.08199246]],[[ 0.05970641]],[[ 0.03671241]],[[-1.51184704]],[[-0.24630053]],[[ 0.66708474]],[[-6.7874333]],0,60,[[ 0.00227518]],[[ 0.6004109]],[[-0.5797731]]
-0.5964,-0.0243,0.972,-1.52070537726,0.00192307523017,[[-0.59925288]],[[-0.03026843]],[[ 0.97884564]],[[-0.08163802]],[[ 0.06044791]],[[ 0.02924749]],[[-1.51493758]],[[-0.24650509]],[[ 0.68146343]],[[-6.78144014]],0,60,[[ 0.00323489]],[[ 0.60000811]],[[-0.57884564]]
-0.5964,-0.0243,0.972,-1.52070537726,0.00192307523017,[[-0.59906907]],[[-0.02820182]],[[ 0.97800291]],[[-0.08130655]],[[ 0.06093248]],[[ 0.02270154]],[[-1.51772671]],[[-0.24661068]],[[ 0.68774917]],[[-6.77681557]],0,60,[[ 0.00361533]],[[ 0.59972163]],[[-0.57800291]]
-0.5964,-0.0243,0.972,-1.52070537726,0.00192307523017,[[-0.59893296]],[[-0.02669501]],[[ 0.97723915]],[[-0.08099209]],[[ 0.06122982]],[[ 0.01698844]],[[-1.52024311]],[[-0.24662706]],[[ 0.68848451]],[[-6.77311314]],0,60,[[ 0.00360419]],[[ 0.59951674]],[[-0.57723915]]
-0.5964,-0.0243,0.972,-1.52070537726,0.00192307523017,[[-0.59883167]],[[-0.02559677]],[[ 0.97654881]],[[-0.08069031]],[[ 0.06139075]],[[ 0.01202814]],[[-1.52251274]],[[-0.24656304]],[[ 0.68549271]],[[-6.77002456]],0,60,[[ 0.00333556]],[[ 0.5993692]],[[-0.57654881]]
-0.5964,-0.0243,0.972,-1.52070537726,0.00192307523017,[[-0.59875579]],[[-0.02479673]],[[ 0.97592654]],[[-0.08039806]],[[ 0.06145237]],[[ 0.00774639]],[[-1.52455911]],[[-0.24642659]],[[ 0.68007464]],[[-6.76733753]],0,60,[[ 0.00290471]],[[ 0.59926199]],[[-0.57592654]]
-0.5894,-0.0069,0.9595,-1.52384696992,-0.215517801282,[[-0.5967904]],[[-0.01947139]],[[ 0.97337929]],[[-0.07948155]],[[ 0.06301139]],[[-0.00738847]],[[-1.52671172]],[[-0.24632519]],[[ 0.73301235]],[[-6.73696082]],0,60,[[ 0.00684828]],[[ 0.59706869]],[[-0.57337929]]
-0.5894,-0.0069,0.9595,-1.52384696992,-0.215517801282,[[-0.59535408]],[[-0.01558631]],[[ 0.97110987]],[[-0.07874342]],[[ 0.06408823]],[[-0.02004861]],[[-1.5286522]],[[-0.24615517]],[[ 0.76859698]],[[-6.71455487]],0,60,[[ 0.00951078]],[[ 0.59548212]],[[-0.57110987]]
-0.5894,-0.0069,0.9595,-1.52384696992,-0.215517801282,[[-0.59430391]],[[-0.0127524]],[[ 0.96909489]],[[-0.0781357]],[[ 0.06481349]],[[-0.03051149]],[[-1.53040077]],[[-0.24592338]],[[ 0.79174809]],[[-6.6978858]],0,60,[[ 0.01125871]],[[ 0.59433408]],[[-0.56909489]]
-0.5894,-0.0069,0.9595,-1.52384696992,-0.215517801282,[[-0.59353558]],[[-0.01068569]],[[ 0.96731238]],[[-0.07762338]],[[ 0.06528247]],[[-0.0390306]],[[-1.5319757]],[[-0.245636]],[[ 0.80603921]],[[-6.68534341]],0,60,[[ 0.012358]],[[ 0.59350312]],[[-0.56731238]]
-0.5894,-0.0069,0.9595,-1.52384696992,-0.215517801282,[[-0.59297296]],[[-0.00917891]],[[ 0.96574171]],[[-0.07718091]],[[ 0.06556469]],[[-0.04583695]],[[-1.53339352]],[[-0.24529862]],[[ 0.81406136]],[[-6.67576661]],0,60,[[ 0.01300119]],[[ 0.59290147]],[[-0.56574171]]
-0.5876,-0.0069,0.9479,-1.52384696992,-0.227450452994,[[-0.59206984]],[[-0.0080808]],[[ 0.96251878]],[[-0.07662755]],[[ 0.06571087]],[[-0.06177819]],[[-1.53466921]],[[-0.2449163]],[[ 0.81745325]],[[-6.66179505]],0,60,[[ 0.0133096]],[[ 0.59197538]],[[-0.56251878]]
-0.5876,-0.0069,0.9479,-1.52384696992,-0.227450452994,[[-0.59140887]],[[-0.00728094]],[[ 0.95967435]],[[-0.07615619]],[[ 0.06575802]],[[-0.07461769]],[[-1.5358163]],[[-0.24449361]],[[ 0.8178798]],[[-6.65111575]],0,60,[[ 0.01340679]],[[ 0.59130172]],[[-0.55967435]]
-0.5876,-0.0069,0.9479,-1.52384696992,-0.227450452994,[[-0.59092464]],[[-0.00669877]],[[ 0.95717431]],[[-0.07574489]],[[ 0.06573312]],[[-0.08473099]],[[-1.53684705]],[[-0.2440347]],[[ 0.81628933]],[[-6.64281598]],0,60,[[ 0.0133627]],[[ 0.59081151]],[[-0.55717431]]
-0.5876,-0.0069,0.9479,-1.52384696992,-0.227450452994,[[-0.59056941]],[[-0.00627546]],[[ 0.95498682]],[[-0.07537767]],[[ 0.06565588]],[[-0.0924589]],[[-1.53777256]],[[-0.24354329]],[[ 0.81336131]],[[-6.63623374]],0,60,[[ 0.01322724]],[[ 0.59045462]],[[-0.55498682]]
-0.5876,-0.0069,0.9479,-1.52384696992,-0.227450452994,[[-0.59030834]],[[-0.0059681]],[[ 0.95308222]],[[-0.07504284]],[[ 0.06554067]],[[-0.09810992]],[[-1.53860285]],[[-0.24302278]],[[ 0.80957976]],[[-6.63088904]],0,60,[[ 0.01303579]],[[ 0.59019457]],[[-0.55308222]]
-0.5801,0.0096,0.9316,-1.50936073712,-0.301852406266,[[-0.5880717]],[[-0.00124788]],[[ 0.94884073]],[[-0.07405764]],[[ 0.06688133]],[[-0.1169103]],[[-1.53792582]],[[-0.24201551]],[[ 0.87358602]],[[-6.59614651]],0,60,[[ 0.01807953]],[[ 0.58779504]],[[-0.54884073]]
-0.5801,0.0096,0.9316,-1.50936073712,-0.301852406266,[[-0.58643755]],[[ 0.00219547]],[[ 0.94511568]],[[-0.07327466]],[[ 0.06779613]],[[-0.13164864]],[[-1.53730615]],[[-0.24103045]],[[ 0.92042096]],[[-6.56998688]],0,60,[[ 0.02183046]],[[ 0.58603519]],[[-0.54511568]]
-0.5801,0.0096,0.9316,-1.50936073712,-0.301852406266,[[-0.58524313]],[[ 0.0047069]],[[ 0.9418591]],[[-0.07263946]],[[ 0.06840045]],[[-0.14283581]],[[-1.53673843]],[[-0.24006575]],[[ 0.95466724]],[[-6.55011674]],0,60,[[ 0.02463247]],[[ 0.58474346]],[[-0.5418591]]
-0.5801,0.0096,0.9316,-1.50936073712,-0.301852406266,[[-0.58436966]],[[ 0.00653819]],[[ 0.93902634]],[[-0.07211231]],[[ 0.06877847]],[[-0.15093396]],[[-1.53621774]],[[-0.23911974]],[[ 0.97967337]],[[-6.53485715]],0,60,[[ 0.02673693]],[[ 0.5837943]],[[-0.53902634]]
-0.5801,0.0096,0.9316,-1.50936073712,-0.301852406266,[[-0.58373044]],[[ 0.00787306]],[[ 0.93657599]],[[-0.07166423]],[[ 0.06899162]],[[-0.1563601]],[[-1.53573962]],[[-0.23819089]],[[ 0.99788727]],[[-6.5229791]],0,60,[[ 0.0283277]],[[ 0.58309584]],[[-0.53657599]]
-0.5801,0.0096,0.9316,-1.50936073712,-0.301852406266,[[-0.5832622]],[[ 0.00884564]],[[ 0.9344697]],[[-0.07127406]],[[ 0.0690847]],[[-0.15948941]],[[-1.53530006]],[[-0.23727785]],[[ 1.01109957]],[[-6.513583]],0,60,[[ 0.02953935]],[[ 0.58258087]],[[-0.5344697]]
-0.5718,0.0223,0.899,-1.51965817971,-0.571928216969,[[-0.58065643]],[[ 0.01301542]],[[ 0.92748754]],[[-0.07018167]],[[ 0.0702299]],[[-0.19055401]],[[-1.5359056]],[[-0.23670616]],[[ 1.05898259]],[[-6.47538091]],0,60,[[ 0.03326291]],[[ 0.57984901]],[[-0.52748754]]
-0.5718,0.0223,0.899,-1.51965817971,-0.571928216969,[[-0.57875297]],[[ 0.01605698]],[[ 0.92135453]],[[-0.06932434]],[[ 0.07099969]],[[-0.21493081]],[[-1.5364466]],[[-0.23611563]],[[ 1.09262213]],[[-6.4470523]],0,60,[[ 0.0359236]],[[ 0.57786013]],[[-0.52135453]]
-0.5718,0.0223,0.899,-1.51965817971,-0.571928216969,[[-0.57736211]],[[ 0.0182751]],[[ 0.91599189]],[[-0.06863872]],[[ 0.07149582]],[[-0.23345984]],[[-1.53692922]],[[-0.23550834]],[[ 1.11593435]],[[-6.4259069]],0,60,[[ 0.03781446]],[[ 0.57641222]],[[-0.51599189]]
-0.5718,0.0223,0.899,-1.51965817971,-0.571928216969,[[-0.57634536]],[[ 0.01989224]],[[ 0.91132627]],[[-0.06807861]],[[ 0.07179252]],[[-0.24690118]],[[-1.53735904]],[[-0.23488615]],[[ 1.1317728]],[[-6.40998642]],0,60,[[ 0.03914895]],[[ 0.57535818]],[[-0.51132627]]
-0.5718,0.0223,0.899,-1.51965817971,-0.571928216969,[[-0.57560168]],[[ 0.02107075]],[[ 0.90728961]],[[-0.06761029]],[[ 0.07194395]],[[-0.2559407]],[[-1.53774111]],[[-0.23425075]],[[ 1.14221532]],[[-6.3978654]],0,60,[[ 0.04008242]],[[ 0.57459087]],[[-0.50728961]]
-0.5718,0.0223,0.899,-1.51965817971,-0.571928216969,[[-0.5750573]],[[ 0.02192915]],[[ 0.9038189]],[[-0.06720916]],[[ 0.07198962]],[[-0.26119554]],[[-1.53807999]],[[-0.23360366]],[[ 1.1487737]],[[-6.38850625]],0,60,[[ 0.04072783]],[[ 0.57403225]],[[-0.5038189]]
-0.5618,0.0395,0.8951,-1.53868226856,-0.0672415539999,[[-0.57193273]],[[ 0.02724201]],[[ 0.90023573]],[[-0.0659617]],[[ 0.07349872]],[[-0.26679587]],[[-1.54024595]],[[-0.23354875]],[[ 1.20178605]],[[-6.3451959]],0,60,[[ 0.04469934]],[[ 0.57083373]],[[-0.50023573]]
-0.5618,0.0395,0.8951,-1.53868226856,-0.0672415539999,[[-0.56965075]],[[ 0.03111775]],[[ 0.89717531]],[[-0.06499549]],[[ 0.07453035]],[[-0.26905892]],[[-1.54219896]],[[-0.23342531]],[[ 1.23751639]],[[-6.31365897]],0,60,[[ 0.04739332]],[[ 0.56852807]],[[-0.49717531]]
-0.5618,0.0395,0.8951,-1.53868226856,-0.0672415539999,[[-0.56798373]],[[ 0.0339446]],[[ 0.89458257]],[[-0.06423467]],[[ 0.07521386]],[[-0.26849468]],[[-1.54395928]],[[-0.23324013]],[[ 1.2608399]],[[-6.29061601]],0,60,[[ 0.04917355]],[[ 0.56686834]],[[-0.49458257]]
-0.5618,0.0395,0.8951,-1.53868226856,-0.0672415539999,[[-0.56676554]],[[ 0.03600593]],[[ 0.89240691]],[[-0.06362392]],[[ 0.07564362]],[[-0.26555797]],[[-1.54554527]],[[-0.23299938]],[[ 1.27530266]],[[-6.27369529]],0,60,[[ 0.05030436]],[[ 0.56567577]],[[-0.49240691]]
-0.5618,0.0395,0.8951,-1.53868226856,-0.0672415539999,[[-0.56587495]],[[ 0.03750854]],[[ 0.89060196]],[[-0.06312286]],[[ 0.07588849]],[[-0.26065302]],[[-1.54697352]],[[-0.23270863]],[[ 1.28347929]],[[-6.26118153]],0,60,[[ 0.05097735]],[[ 0.56482091]],[[-0.49060196]]
-0.5516,0.0507,0.8691,-1.53501707713,-0.464285761726,[[-0.56244334]],[[ 0.04165605]],[[ 0.8849904]],[[-0.06178995]],[[ 0.07700021]],[[-0.27798092]],[[-1.54789955]],[[-0.23225702]],[[ 1.32916843]],[[-6.21353062]],0,60,[[ 0.05452215]],[[ 0.56134221]],[[-0.4849904]]
-0.5516,0.0507,0.8691,-1.53501707713,-0.464285761726,[[-0.55993737]],[[ 0.0446812]],[[ 0.88012555]],[[-0.06076539]],[[ 0.07773984]],[[-0.29000387]],[[-1.54873069]],[[-0.23177642]],[[ 1.36086333]],[[-6.17850581]],0,60,[[ 0.0570247]],[[ 0.55881522]],[[-0.48012555]]
-0.5516,0.0507,0.8691,-1.53501707713,-0.464285761726,[[-0.55810697]],[[ 0.04688719]],[[ 0.87593327]],[[-0.05996601]],[[ 0.07820825]],[[-0.2974553]],[[-1.54947599]],[[-0.23126988]],[[ 1.3824354]],[[-6.15265637]],0,60,[[ 0.05877466]],[[ 0.55698056]],[[-0.47593327]]
-0.5516,0.0507,0.8691,-1.53501707713,-0.464285761726,[[-0.55676966]],[[ 0.04849533]],[[ 0.87234505]],[[-0.0593311]],[[ 0.07847902]],[[-0.30099391]],[[-1.55014363]],[[-0.23074011]],[[ 1.39670503]],[[-6.13347193]],0,60,[[ 0.05998296]],[[ 0.55564943]],[[-0.47234505]]
-0.5516,0.0507,0.8691,-1.53501707713,-0.464285761726,[[-0.55579223]],[[ 0.04966712]],[[ 0.86929772]],[[-0.05881638]],[[ 0.07860583]],[[-0.30120951]],[[-1.55074102]],[[-0.2301896]],[[ 1.40572491]],[[-6.11912632]],0,60,[[ 0.06080296]],[[ 0.55468443]],[[-0.46929772]]
-0.5516,0.0507,0.8691,-1.53501707713,-0.464285761726,[[-0.55507746]],[[ 0.05052045]],[[ 0.86673321]],[[-0.05838955]],[[ 0.07862787]],[[-0.29862861]],[[-1.55127487]],[[-0.22962058]],[[ 1.41098723]],[[-6.1082912]],0,60,[[ 0.06134606]],[[ 0.55398553]],[[-0.46673321]]
-0.5516,0.0507,0.8691,-1.53501707713,-0.464285761726,[[-0.55455441]],[[ 0.05114136]],[[ 0.86459825]],[[-0.05802702]],[[ 0.07857371]],[[-0.29371961]],[[-1.55175124]],[[-0.22903506]],[[ 1.41357511]],[[-6.10000053]],0,60,[[ 0.06169298]],[[ 0.55347991]],[[-0.46459825]]
-0.5516,0.0507,0.8691,-1.53501707713,-0.464285761726,[[-0.55417128]],[[ 0.05159264]],[[ 0.8628441]],[[-0.0577116]],[[ 0.07846421]],[[-0.28689779]],[[-1.55217562]],[[-0.22843489]],[[ 1.4142734]],[[-6.09355195]],0,60,[[ 0.06190216]],[[ 0.55311457]],[[-0.4628441]]
-0.5516,0.0507,0.8691,-1.53501707713,-0.464285761726,[[-0.55389029]],[[ 0.05192013]],[[ 0.8614263]],[[-0.05743073]],[[ 0.07831458]],[[-0.2785299]],[[-1.55255299]],[[-0.22782171]],[[ 1.41364957]],[[-6.08843501]],0,60,[[ 0.06201574]],[[ 0.55285097]],[[-0.4614263]]
-0.5516,0.0507,0.8691,-1.53501707713,-0.464285761726,[[-0.55368384]],[[ 0.05215728]],[[ 0.86030434]],[[-0.05717524]],[[ 0.07813591]],[[-0.26893856]],[[-1.55288783]],[[-0.22719702]],[[ 1.4121128]],[[-6.08427896]],0,60,[[ 0.06206403]],[[ 0.55266104]],[[-0.46030434]]
-0.5385,0.0681,0.8174,-1.51704018583,-0.538541912764,[[-0.54996134]],[[ 0.05707092]],[[ 0.85121938]],[[-0.05577046]],[[ 0.07948772]],[[-0.30581735]],[[-1.55142105]],[[-0.22599556]],[[ 1.48268496]],[[-6.02972411]],0,60,[[ 0.0677152]],[[ 0.54875242]],[[-0.45121938]]
-0.5385,0.0681,0.8174,-1.51704018583,-0.538541912764,[[-0.54724322]],[[ 0.06065516]],[[ 0.8432691]],[[-0.05469912]],[[ 0.08039996]],[[-0.33402665]],[[-1.55008733]],[[-0.22484106]],[[ 1.53489606]],[[-5.9889237]],0,[[ 61.2184104]],[[ 0.0719742]],[[ 0.54586986]],[[-0.4432691]]
-0.5385,0.0681,0.8174,-1.51704018583,-0.538541912764,[[-0.54525814]],[[ 0.06326914]],[[ 0.83634597]],[[-0.05387126]],[[ 0.08099173]],[[-0.35468653]],[[-1.54887404]],[[-0.22372928]],[[ 1.57359444]],[[-5.95823162]],0,[[ 63.01075881]],[[ 0.07520628]],[[ 0.54374023]],[[-0.43634597]]
-0.5385,0.0681,0.8174,-1.51704018583,-0.538541912764,[[-0.54380809]],[[ 0.06517497]],[[ 0.83035011]],[[-0.0532212]],[[ 0.08134995]],[[-0.36880815]],[[-1.54776974]],[[-0.22265639]],[[ 1.60232404]],[[-5.93497343]],0,[[ 64.29906497]],[[ 0.07767863]],[[ 0.5421633]],[[-0.43035011]]
-0.5385,0.0681,0.8174,-1.51704018583,-0.538541912764,[[-0.54274852]],[[ 0.06656397]],[[ 0.82518904]],[[-0.05270105]],[[ 0.08153801]],[[-0.37730181]],[[-1.54676411]],[[-0.22161893]],[[ 1.62367805]],[[-5.91718748]],0,[[ 65.15167483]],[[ 0.07958694]],[[ 0.54099227]],[[-0.42518904]]
-0.5385,0.0681,0.8174,-1.51704018583,-0.538541912764,[[-0.54197396]],[[ 0.06757576]],[[ 0.82077734]],[[-0.05227584]],[[ 0.08160217]],[[-0.38098468]],[[-1.54584778]],[[-0.22061375]],[[ 1.63955644]],[[-5.90343482]],0,[[ 65.63006048]],[[ 0.0810748]],[[ 0.54011955]],[[-0.42077734]]
-0.5334,0.0721,0.8156,-1.51704018583,-0.0285713368806,[[-0.54001741]],[[ 0.06940246]],[[ 0.81675001]],[[-0.05146611]],[[ 0.08193226]],[[-0.38223872]],[[-1.54501227]],[[-0.21963801]],[[ 1.66533565]],[[-5.8738532]],0,[[ 65.91920996]],[[ 0.08330168]],[[ 0.53804863]],[[-0.41675001]]
-0.5334,0.0721,0.8156,-1.51704018583,-0.0285713368806,[[-0.53858823]],[[ 0.07073369]],[[ 0.81335263]],[[-0.05083142]],[[ 0.0820994]],[[-0.37978804]],[[-1.54424994]],[[-0.21868914]],[[ 1.68424365]],[[-5.85155288]],0,[[ 65.91753177]],[[ 0.08500466]],[[ 0.53652096]],[[-0.41335263]]
-0.5334,0.0721,0.8156,-1.51704018583,-0.0285713368806,[[-0.53754396]],[[ 0.07170331]],[[ 0.81051615]],[[-0.05032462]],[[ 0.08214791]],[[-0.37424429]],[[-1.54355383]],[[-0.21776482]],[[ 1.69807161]],[[-5.83459676]],0,[[ 65.67129301]],[[ 0.08631893]],[[ 0.53539137]],[[-0.41051615]]
-0.5334,0.0721,0.8156,-1.51704018583,-0.0285713368806,[[-0.53678062]],[[ 0.07240901]],[[ 0.8081774]],[[-0.04991128]],[[ 0.08211013]],[[-0.36615022]],[[-1.54291768]],[[-0.21686293]],[[ 1.70813156]],[[-5.82156699]],0,[[ 65.22164544]],[[ 0.08734365]],[[ 0.53455363]],[[-0.4081774]]
-0.5334,0.0721,0.8156,-1.51704018583,-0.0285713368806,[[-0.53622232]],[[ 0.0729221]],[[ 0.80627865]],[[-0.0495663]],[[ 0.08200964]],[[-0.35598563]],[[-1.54233581]],[[-0.21598158]],[[ 1.71538599]],[[-5.81142553]],0,[[ 64.60506159]],[[ 0.08815167]],[[ 0.53393005]],[[-0.40627865]]
-0.5334,0.0721,0.8156,-1.51704018583,-0.0285713368806,[[-0.53581368]],[[ 0.07329462]],[[ 0.80476736]],[[-0.04927134]],[[ 0.08186366]],[[-0.34417303]],[[-1.54180308]],[[-0.21511904]],[[ 1.7205421]],[[-5.80341217]],0,[[ 63.85374446]],[[ 0.08879662]],[[ 0.53346374]],[[-0.40476736]]
-0.5334,0.0721,0.8156,-1.51704018583,-0.0285713368806,[[-0.53551427]],[[ 0.07356455]],[[ 0.80359575]],[[-0.04901305]],[[ 0.08168473]],[[-0.33108284]],[[-1.54131484]],[[-0.21427374]],[[ 1.72412064]],[[-5.79696991]],0,[[ 62.99601123]],[[ 0.08931806]],[[ 0.53311308]],[[-0.40359575]]
-0.5215,0.0867,0.7216,-1.51704018583,-1.42424275352,[[-0.53205129]],[[ 0.07773878]],[[ 0.78777128]],[[-0.04772433]],[[ 0.08277924]],[[-0.40324018]],[[-1.54086688]],[[-0.21344428]],[[ 1.77795905]],[[-5.74712471]],0,[[ 68.83824848]],[[ 0.09362559]],[[ 0.52948668]],[[-0.38777128]]
