x,y,z,yaw,xk,yk,zk,vxk,vyk,vzk,yawk,vyawk
-0.0581,-0.5721,0.0472,0.0174532925199,[[ 0.19243618]],[[-0.44880956]],[[ 0.09868803]],[[ 0.16971382]],[[-0.24592647]],[[-0.00126788]],[[ 0.08319129]],[[ 0.06857891]]
-0.0581,-0.5721,0.0472,0.0174532925199,[[ 0.1849046]],[[-0.45568979]],[[ 0.09679197]],[[ 0.16518358]],[[-0.24809666]],[[-0.00219241]],[[ 0.08144677]],[[ 0.0673859]]
-0.0532,-0.5715,0.0588,0.0528834763354,[[ 0.17778963]],[[-0.4623147]],[[ 0.09538165]],[[ 0.16089475]],[[-0.25012392]],[[-0.00287163]],[[ 0.08105156]],[[ 0.0668629]]
-0.0532,-0.5715,0.0588,0.0528834763354,[[ 0.17089867]],[[-0.46871452]],[[ 0.09401718]],[[ 0.15675059]],[[-0.25202469]],[[-0.00352288]],[[ 0.0806664]],[[ 0.06634912]]
-0.0532,-0.5715,0.0588,0.0528834763354,[[ 0.16422457]],[[-0.47489658]],[[ 0.09269706]],[[ 0.15274589]],[[-0.25380401]],[[-0.00414723]],[[ 0.08029099]],[[ 0.06584431]]
-0.0532,-0.5715,0.0588,0.0528834763354,[[ 0.15776039]],[[-0.48086795]],[[ 0.09141987]],[[ 0.14887563]],[[-0.25546674]],[[-0.00474567]],[[ 0.07992504]],[[ 0.06534821]]
-0.0532,-0.5715,0.0588,0.0528834763354,[[ 0.15149944]],[[-0.48663551]],[[ 0.09018424]],[[ 0.14513499]],[[-0.25701753]],[[-0.00531918]],[[ 0.07956826]],[[ 0.06486057]]
-0.0471,-0.5688,0.0793,0.0183259571459,[[ 0.1456576]],[[-0.49210743]],[[ 0.08973619]],[[ 0.14162632]],[[-0.25841353]],[[-0.00550914]],[[ 0.07796053]],[[ 0.06377508]]
-0.0471,-0.5688,0.0793,0.0183259571459,[[ 0.13999901]],[[-0.49739175]],[[ 0.08930285]],[[ 0.13823384]],[[-0.25970831]],[[-0.00569051]],[[ 0.07640222]],[[ 0.06272204]]
-0.0471,-0.5688,0.0793,0.0183259571459,[[ 0.13451784]],[[-0.50249458]],[[ 0.08888377]],[[ 0.13495341]],[[-0.26090593]],[[-0.00586362]],[[ 0.07489177]],[[ 0.06170033]]
-0.0471,-0.5688,0.0793,0.0183259571459,[[ 0.12920841]],[[-0.50742182]],[[ 0.08847847]],[[ 0.13178103]],[[-0.26201033]],[[-0.00602877]],[[ 0.07342765]],[[ 0.06070886]]
-0.0471,-0.5688,0.0793,0.0183259571459,[[ 0.12406527]],[[-0.51217918]],[[ 0.08808652]],[[ 0.12871286]],[[-0.26302527]],[[-0.00618627]],[[ 0.07200839]],[[ 0.0597466]]
-0.034,-0.5672,0.1084,0.0331612557879,[[ 0.11955935]],[[-0.51671403]],[[ 0.08876538]],[[ 0.12597064]],[[-0.26392684]],[[-0.00583564]],[[ 0.0711719]],[[ 0.05906781]]
-0.034,-0.5672,0.1084,0.0331612557879,[[ 0.11519389]],[[-0.52109175]],[[ 0.08942254]],[[ 0.12331632]],[[-0.26474715]],[[-0.00549801]],[[ 0.07036004]],[[ 0.05840601]]
-0.034,-0.5672,0.1084,0.0331612557879,[[ 0.11096443]],[[-0.52531746]],[[ 0.09005871]],[[ 0.12074682]],[[-0.26548952]],[[-0.00517291]],[[ 0.06957205]],[[ 0.05776062]]
-0.034,-0.5672,0.1084,0.0331612557879,[[ 0.10686665]],[[-0.5293961]],[[ 0.09067455]],[[ 0.11825913]],[[-0.26615713]],[[-0.00485988]],[[ 0.06880718]],[[ 0.05713112]]
-0.034,-0.5672,0.1084,0.0331612557879,[[ 0.10289636]],[[-0.53333247]],[[ 0.09127071]],[[ 0.1158504]],[[-0.26675304]],[[-0.00455849]],[[ 0.0680647]],[[ 0.05651699]]
-0.0189,-0.5645,0.1367,0.0300196631343,[[ 0.09959698]],[[-0.53703331]],[[ 0.09287387]],[[ 0.11377298]],[[-0.26723457]],[[-0.00379015]],[[ 0.06723001]],[[ 0.05586463]]
-0.0189,-0.5645,0.1367,0.0300196631343,[[ 0.09639947]],[[-0.54060413]],[[ 0.09442548]],[[ 0.11175889]],[[-0.26765199]],[[-0.00305168]],[[ 0.06642001]],[[ 0.05522878]]
-0.0189,-0.5645,0.1367,0.0300196631343,[[ 0.09330058]],[[-0.54404919]],[[ 0.0959272]],[[ 0.10980594]],[[-0.26800796]],[[-0.002342]],[[ 0.06563392]],[[ 0.05460888]]
-0.0189,-0.5645,0.1367,0.0300196631343,[[ 0.09029721]],[[-0.54737257]],[[ 0.09738061]],[[ 0.10791202]],[[-0.26830502]],[[-0.00166004]],[[ 0.064871]],[[ 0.05400442]]
-0.0189,-0.5645,0.1367,0.0300196631343,[[ 0.08738632]],[[-0.55057825]],[[ 0.09878726]],[[ 0.10607509]],[[-0.26854562]],[[-0.0010048]],[[ 0.06413051]],[[ 0.05341489]]
-0.0189,-0.5645,0.1367,0.0300196631343,[[ 0.08456499]],[[-0.55367005]],[[ 0.10014865]],[[ 0.10429317]],[[-0.26873214]],[[-0.0003753]],[[ 0.06341177]],[[ 0.05283979]]
-0.0189,-0.5645,0.1367,0.0300196631343,[[ 0.08183039]],[[-0.5566517]],[[ 0.10146621]],[[ 0.10256438]],[[-0.26886684]],[[ 0.0002294]],[[ 0.06271408]],[[ 0.05227868]]
-0.0189,-0.5645,0.1367,0.0300196631343,[[ 0.07917977]],[[-0.55952677]],[[ 0.10274136]],[[ 0.10088689]],[[-0.2689519]],[[ 0.00081021]],[[ 0.06203679]],[[ 0.05173108]]
-0.0189,-0.5645,0.1367,0.0300196631343,[[ 0.07661048]],[[-0.56229876]],[[ 0.10397543]],[[ 0.09925894]],[[-0.26898942]],[[ 0.00136799]],[[ 0.06137926]],[[ 0.05119656]]
0.0163,-0.5747,0.1728,0.0188495559215,[[ 0.07539044]],[[-0.56533917]],[[ 0.10647273]],[[ 0.09825518]],[[-0.26914843]],[[ 0.00249468]],[[ 0.06033771]],[[ 0.05049181]]
0.0163,-0.5747,0.1728,0.0188495559215,[[ 0.07420579]],[[-0.56827126]],[[ 0.10888961]],[[ 0.09727487]],[[-0.26925726]],[[ 0.00357664]],[[ 0.05932768]],[[ 0.04980654]]
0.0163,-0.5747,0.1728,0.0188495559215,[[ 0.07305543]],[[-0.57109855]],[[ 0.11122864]],[[ 0.09631726]],[[-0.26931803]],[[ 0.00461551]],[[ 0.05834817]],[[ 0.04914009]]
0.0163,-0.5747,0.1728,0.0188495559215,[[ 0.07193829]],[[-0.57382447]],[[ 0.11349231]],[[ 0.09538162]],[[-0.26933275]],[[ 0.00561286]],[[ 0.05739824]],[[ 0.04849184]]
0.0163,-0.5747,0.1728,0.0188495559215,[[ 0.07085333]],[[-0.57645231]],[[ 0.11568301]],[[ 0.09446726]],[[-0.26930338]],[[ 0.00657018]],[[ 0.05647695]],[[ 0.04786118]]
0.0453,-0.5645,0.2298,0.0188495559215,[[ 0.07084383]],[[-0.57861797]],[[ 0.11985562]],[[ 0.09404053]],[[-0.26906753]],[[ 0.00840689]],[[ 0.05558339]],[[ 0.04724751]]
0.0453,-0.5645,0.2298,0.0188495559215,[[ 0.07083099]],[[-0.58070366]],[[ 0.12389388]],[[ 0.0936154]],[[-0.26879772]],[[ 0.01017037]],[[ 0.0547167]],[[ 0.04665027]]
0.0453,-0.5645,0.2298,0.0188495559215,[[ 0.07081494]],[[-0.58271197]],[[ 0.12780209]],[[ 0.09319192]],[[-0.26849544]],[[ 0.01186328]],[[ 0.05387604]],[[ 0.04606892]]
0.0453,-0.5645,0.2298,0.0188495559215,[[ 0.07079581]],[[-0.58464546]],[[ 0.13158438]],[[ 0.09277012]],[[-0.26816215]],[[ 0.01348817]],[[ 0.05306058]],[[ 0.04550293]]
0.0453,-0.5645,0.2298,0.0188495559215,[[ 0.07077372]],[[-0.58650656]],[[ 0.13524477]],[[ 0.09235002]],[[-0.26779924]],[[ 0.01504751]],[[ 0.05226954]],[[ 0.04495179]]
0.0453,-0.5645,0.2298,0.0188495559215,[[ 0.07074879]],[[-0.58829765]],[[ 0.13878715]],[[ 0.09193167]],[[-0.26740803]],[[ 0.01654367]],[[ 0.05150215]],[[ 0.04441501]]
0.0453,-0.5645,0.2298,0.0188495559215,[[ 0.07072112]],[[-0.59002103]],[[ 0.14221527]],[[ 0.09151508]],[[-0.26698981]],[[ 0.01797895]],[[ 0.05075766]],[[ 0.04389213]]
0.0953,-0.5692,0.2884,-0.136484747506,[[ 0.07248577]],[[-0.59184764]],[[ 0.14763642]],[[ 0.09188778]],[[-0.26661983]],[[ 0.02027848]],[[ 0.0444591]],[[ 0.04093621]]
0.0953,-0.5692,0.2884,-0.136484747506,[[ 0.07419032]],[[-0.59360549]],[[ 0.15288299]],[[ 0.09223156]],[[-0.26622238]],[[ 0.02248543]],[[ 0.03836091]],[[ 0.03808878]]
0.0953,-0.5692,0.2884,-0.136484747506,[[ 0.07583672]],[[-0.59529684]],[[ 0.15796054]],[[ 0.09254755]],[[-0.26579869]],[[ 0.02460314]],[[ 0.03245672]],[[ 0.03534597]]
0.0953,-0.5692,0.2884,-0.136484747506,[[ 0.07742684]],[[-0.59692387]],[[ 0.16287445]],[[ 0.09283684]],[[-0.26534996]],[[ 0.02663484]],[[ 0.02674038]],[[ 0.03270408]]
0.0953,-0.5692,0.2884,-0.136484747506,[[ 0.07896249]],[[-0.59848869]],[[ 0.16762993]],[[ 0.09310046]],[[-0.26487735]],[[ 0.02858363]],[[ 0.02120593]],[[ 0.03015953]]
0.0953,-0.5692,0.2884,-0.136484747506,[[ 0.08044542]],[[-0.59999333]],[[ 0.172232]],[[ 0.09333944]],[[-0.26438196]],[[ 0.03045251]],[[ 0.0158476]],[[ 0.02770886]]
0.131,-0.568,0.3359,-0.0593411945678,[[ 0.08315573]],[[-0.60139681]],[[ 0.17838651]],[[ 0.09410684]],[[-0.26384629]],[[ 0.03297894]],[[ 0.01342228]],[[ 0.02654177]]
0.131,-0.568,0.3359,-0.0593411945678,[[ 0.08577571]],[[-0.60274538]],[[ 0.18434274]],[[ 0.09483005]],[[-0.26329065]],[[ 0.0354026]],[[ 0.0110736]],[[ 0.02541571]]
0.131,-0.568,0.3359,-0.0593411945678,[[ 0.08830826]],[[-0.60404084]],[[ 0.190107]],[[ 0.09551075]],[[-0.262716]],[[ 0.0377272]],[[ 0.00879914]],[[ 0.02432925]]
0.131,-0.568,0.3359,-0.0593411945678,[[ 0.09075617]],[[-0.60528496]],[[ 0.19568537]],[[ 0.09615053]],[[-0.26212325]],[[ 0.03995629]],[[ 0.00659655]],[[ 0.02328099]]
0.131,-0.568,0.3359,-0.0593411945678,[[ 0.09312214]],[[-0.60647942]],[[ 0.20108378]],[[ 0.09675095]],[[-0.2615133]],[[ 0.04209331]],[[ 0.00446355]],[[ 0.0222696]]
0.131,-0.568,0.3359,-0.0593411945678,[[ 0.09540881]],[[-0.60762585]],[[ 0.20630793]],[[ 0.09731348]],[[-0.260887]],[[ 0.04414157]],[[ 0.00239793]],[[ 0.02129378]]
0.1802,-0.5713,0.3925,-0.145036860841,[[ 0.09937642]],[[-0.60884374]],[[ 0.21338545]],[[ 0.09858727]],[[-0.26029531]],[[ 0.04696443]],[[-0.00266397]],[[ 0.01904998]]
0.1802,-0.5713,0.3925,-0.145036860841,[[ 0.10321349]],[[-0.61001296]],[[ 0.22023493]],[[ 0.09979712]],[[-0.25968693]],[[ 0.04967159]],[[-0.00756475]],[[ 0.0168896]]
0.1802,-0.5713,0.3925,-0.145036860841,[[ 0.10692418]],[[-0.61113511]],[[ 0.22686361]],[[ 0.10094539]],[[-0.25906269]],[[ 0.0522672]],[[-0.01230951]],[[ 0.01480969]]
0.1802,-0.5713,0.3925,-0.145036860841,[[ 0.11051251]],[[-0.61221174]],[[ 0.2332785]],[[ 0.10203435]],[[-0.25842339]],[[ 0.05475526]],[[-0.01690318]],[[ 0.01280742]]
0.1802,-0.5713,0.3925,-0.145036860841,[[ 0.1139824]],[[-0.61324436]],[[ 0.23948638]],[[ 0.10306621]],[[-0.25776978]],[[ 0.05713963]],[[-0.02135055]],[[ 0.01088005]]
0.2035,-0.5906,0.3953,-0.149574716896,[[ 0.11816848]],[[-0.61492264]],[[ 0.24559368]],[[ 0.10439221]],[[-0.25739182]],[[ 0.05946598]],[[-0.02581807]],[[ 0.00895694]]
0.2035,-0.5906,0.3953,-0.149574716896,[[ 0.12221699]],[[-0.61653778]],[[ 0.2515037]],[[ 0.10565182]],[[-0.25698987]],[[ 0.06169434]],[[-0.03014323]],[[ 0.00710615]]
0.2035,-0.5906,0.3953,-0.149574716896,[[ 0.12613231]],[[-0.61809183]],[[ 0.25722272]],[[ 0.10684748]],[[-0.25656501]],[[ 0.06382821]],[[-0.03433054]],[[ 0.00532515]]
0.2035,-0.5906,0.3953,-0.149574716896,[[ 0.12991868]],[[-0.61958679]],[[ 0.26275679]],[[ 0.10798152]],[[-0.25611826]],[[ 0.06587098]],[[-0.03838436]],[[ 0.00361147]]
0.2035,-0.5906,0.3953,-0.149574716896,[[ 0.13358021]],[[-0.62102458]],[[ 0.26811178]],[[ 0.10905622]],[[-0.25565062]],[[ 0.06782593]],[[-0.04230891]],[[ 0.00196274]]
0.2608,-0.578,0.4842,0.664621379159,[[ 0.13916055]],[[-0.62195855]],[[ 0.27645792]],[[ 0.11092087]],[[-0.25497677]],[[ 0.07101047]],[[-0.01712561]],[[ 0.01241343]]
0.2608,-0.578,0.4842,0.664621379159,[[ 0.14455876]],[[-0.62285334]],[[ 0.28453514]],[[ 0.11269802]],[[-0.25429103]],[[ 0.07406303]],[[ 0.00725368]],[[ 0.02246355]]
0.2608,-0.578,0.4842,0.664621379159,[[ 0.14978062]],[[-0.62371026]],[[ 0.29235196]],[[ 0.11439084]],[[-0.25359404]],[[ 0.07698833]],[[ 0.03085441]],[[ 0.03212722]]
0.2608,-0.578,0.4842,0.664621379159,[[ 0.15483173]],[[-0.62453055]],[[ 0.29991664]],[[ 0.11600239]],[[-0.25288641]],[[ 0.07979089]],[[ 0.05370118]],[[ 0.04141803]]
0.2608,-0.578,0.4842,0.664621379159,[[ 0.15971752]],[[-0.62531544]],[[ 0.30723715]],[[ 0.11753563]],[[-0.25216872]],[[ 0.0824751]],[[ 0.07581785]],[[ 0.05034913]]
0.2608,-0.578,0.4842,0.664621379159,[[ 0.16444323]],[[-0.62606608]],[[ 0.31432125]],[[ 0.1189934]],[[-0.25144153]],[[ 0.08504518]],[[ 0.0972275]],[[ 0.05893317]]
0.3188,-0.5731,0.5602,-0.102625360017,[[ 0.17107439]],[[-0.62660956]],[[ 0.3238763]],[[ 0.12122257]],[[-0.25063407]],[[ 0.08861129]],[[ 0.09069615]],[[ 0.05601596]]
0.3188,-0.5731,0.5602,-0.102625360017,[[ 0.17748979]],[[-0.62712659]],[[ 0.33312357]],[[ 0.12334948]],[[-0.2498209]],[[ 0.09202909]],[[ 0.08437093]],[[ 0.05320141]]
0.3188,-0.5731,0.5602,-0.102625360017,[[ 0.18369627]],[[-0.62761807]],[[ 0.34207282]],[[ 0.12537781]],[[-0.24900241]],[[ 0.09530386]],[[ 0.07824535]],[[ 0.05048598]]
0.3188,-0.5731,0.5602,-0.102625360017,[[ 0.18970044]],[[-0.62808485]],[[ 0.35073347]],[[ 0.12731111]],[[-0.248179]],[[ 0.09844068]],[[ 0.07231311]],[[ 0.04786623]]
0.3188,-0.5731,0.5602,-0.102625360017,[[ 0.19550873]],[[-0.62852777]],[[ 0.35911465]],[[ 0.1291528]],[[-0.24735104]],[[ 0.10144443]],[[ 0.06656811]],[[ 0.04533887]]
0.3188,-0.5731,0.5602,-0.102625360017,[[ 0.20112735]],[[-0.62894764]],[[ 0.36722522]],[[ 0.13090619]],[[-0.24651888]],[[ 0.10431986]],[[ 0.06100446]],[[ 0.04290069]]
0.3759,-0.5703,0.63,1.30725160974,[[ 0.20858691]],[[-0.62924595]],[[ 0.37754863]],[[ 0.13339308]],[[-0.24564272]],[[ 0.10807223]],[[ 0.10560642]],[[ 0.06076162]]
0.3759,-0.5703,0.63,1.30725160974,[[ 0.21580414]],[[-0.6295259]],[[ 0.38753944]],[[ 0.13576686]],[[-0.24476456]],[[ 0.11166725]],[[ 0.14878604]],[[ 0.07793846]]
0.3759,-0.5703,0.63,1.30725160974,[[ 0.22278672]],[[-0.62978814]],[[ 0.39720818]],[[ 0.13803157]],[[-0.24388467]],[[ 0.11511049]],[[ 0.19058824]],[[ 0.09445511]]
0.3759,-0.5703,0.63,1.30725160974,[[ 0.22954209]],[[-0.63003326]],[[ 0.40656502]],[[ 0.14019112]],[[-0.24300329]],[[ 0.11840734]],[[ 0.23105648]],[[ 0.11033465]]
0.3759,-0.5703,0.63,1.30725160974,[[ 0.23607744]],[[-0.63026185]],[[ 0.41561983]],[[ 0.14224928]],[[-0.24212067]],[[ 0.12156296]],[[ 0.27023288]],[[ 0.12559932]]
0.4083,-0.592,0.635,2.80910743108,[[ 0.2435468]],[[-0.63124275]],[[ 0.42455919]],[[ 0.14466861]],[[-0.2415444]],[[ 0.1246532]],[[ 0.3613287]],[[ 0.16154396]]
0.4083,-0.592,0.635,2.80910743108,[[ 0.25077335]],[[-0.6321838]],[[ 0.43320968]],[[ 0.14697634]],[[-0.24095572]],[[ 0.12760938]],[[ 0.44952057]],[[ 0.1961113]]
