x,y,z,yaw,xk,yk,zk,vxk,vyk,vzk,yawk,vyawk,pitch,roll,yaw,thrust,xd,yd,zd
-0.2086,0.1533,0.216,0.0249582083035,[[-0.21365176]],[[ 0.15041301]],[[ 0.17699263]],[[-0.05264838]],[[ 0.06536776]],[[ 0.37716476]],[[ 0.]],[[ 0.]],[[ 2.66300138]],[[ 2.15780768]],[[-0.]],[[ 74.26454495]],[[ 0.21365176]],[[-0.15041301]],[[ 0.22300737]]
-0.2086,0.1533,0.216,0.0249582083035,[[-0.21265059]],[[ 0.1516783]],[[ 0.18636798]],[[-0.05188131]],[[ 0.06567486]],[[ 0.40947738]],[[ 0.]],[[ 0.]],[[ 2.645319]],[[ 2.17353164]],[[-0.]],[[ 73.6342141]],[[ 0.21265059]],[[-0.1516783]],[[ 0.21363202]]
-0.2086,0.1533,0.216,0.0249582083035,[[-0.21191808]],[[ 0.1525993]],[[ 0.19452406]],[[-0.05125494]],[[ 0.06580714]],[[ 0.4328961]],[[ 0.]],[[ 0.]],[[ 2.63173013]],[[ 2.1840644]],[[-0.]],[[ 73.10931628]],[[ 0.21191808]],[[-0.1525993]],[[ 0.20547594]]
-0.2031,0.1539,0.2521,0.0247836753783,[[-0.20987556]],[[ 0.15343335]],[[ 0.20732115]],[[-0.04997985]],[[ 0.06589496]],[[ 0.48172579]],[[ 0.]],[[ 0.]],[[ 2.59855402]],[[ 2.19328306]],[[-0.]],[[ 72.22531369]],[[ 0.20987556]],[[-0.15343335]],[[ 0.19267885]]
-0.2031,0.1539,0.2521,0.0247836753783,[[-0.20838318]],[[ 0.15403964]],[[ 0.21849369]],[[-0.04898868]],[[ 0.06586876]],[[ 0.51837223]],[[ 0.]],[[ 0.]],[[ 2.57371856]],[[ 2.19908403]],[[-0.]],[[ 71.48345437]],[[ 0.20838318]],[[-0.15403964]],[[ 0.18150631]]
-0.2031,0.1539,0.2521,0.0247836753783,[[-0.20729232]],[[ 0.15447973]],[[ 0.22819759]],[[-0.04820458]],[[ 0.06576033]],[[ 0.54443693]],[[ 0.]],[[ 0.]],[[ 2.55496898]],[[ 2.20240068]],[[-0.]],[[ 70.86793575]],[[ 0.20729232]],[[-0.15447973]],[[ 0.17180241]]
-0.2031,0.1539,0.2521,0.0247836753783,[[-0.20649451]],[[ 0.15479855]],[[ 0.23657743]],[[-0.04757164]],[[ 0.06559279]],[[ 0.56136371]],[[ 0.]],[[ 0.]],[[ 2.54066143]],[[ 2.20391339]],[[-0.]],[[ 70.36430983]],[[ 0.20649451]],[[-0.15479855]],[[ 0.16342257]]
-0.2031,0.1539,0.2521,0.0247836753783,[[-0.20591059]],[[ 0.15502887]],[[ 0.24376693]],[[-0.04704915]],[[ 0.06538293]],[[ 0.57045061]],[[ 0.]],[[ 0.]],[[ 2.52959741]],[[ 2.20411808]],[[-0.]],[[ 69.95940022]],[[ 0.20591059]],[[-0.15502887]],[[ 0.15623307]]
-0.2031,0.1539,0.2521,0.0247836753783,[[-0.20548278]],[[ 0.15519463]],[[ 0.24988947]],[[-0.04660753]],[[ 0.06514299]],[[ 0.57286111]],[[ 0.]],[[ 0.]],[[ 2.52090314]],[[ 2.20337621]],[[-0.]],[[ 69.6412208]],[[ 0.20548278]],[[-0.15519463]],[[ 0.15011053]]
-0.2031,0.1539,0.2521,0.00349065850399,[[-0.20516892]],[[ 0.15531329]],[[ 0.25505859]],[[-0.04622523]],[[ 0.06488183]],[[ 0.56963488]],[[ 0.]],[[ 0.]],[[ 2.5139415]],[[ 2.20195121]],[[-0.]],[[ 69.39889628]],[[ 0.20516892]],[[-0.15531329]],[[ 0.14494141]]
-0.2031,0.1539,0.2521,0.00349065850399,[[-0.20493824]],[[ 0.15539758]],[[ 0.2593785]],[[-0.04588655]],[[ 0.06460592]],[[ 0.56169795]],[[ 0.]],[[ 0.]],[[ 2.50824795]],[[ 2.20003506]],[[-0.]],[[ 69.2225853]],[[ 0.20493824]],[[-0.15539758]],[[ 0.1406215]]
-0.2031,0.1539,0.2521,0.00349065850399,[[-0.20476828]],[[ 0.15545682]],[[ 0.26294465]],[[-0.0455801]],[[ 0.06431994]],[[ 0.54987226]],[[ 0.]],[[ 0.]],[[ 2.50348375]],[[ 2.19776764]],[[-0.]],[[ 69.10340627]],[[ 0.20476828]],[[-0.15545682]],[[ 0.13705535]]
-0.2031,0.1539,0.2521,0.00349065850399,[[-0.20464264]],[[ 0.15549779]],[[ 0.26584421]],[[-0.04529755]],[[ 0.06402729]],[[ 0.53488471]],[[ 0.]],[[ 0.]],[[ 2.49940188]],[[ 2.19525083]],[[-0.]],[[ 69.03336613]],[[ 0.20464264]],[[-0.15549779]],[[ 0.13415579]]
-0.2031,0.1539,0.2521,0.00349065850399,[[-0.20454936]],[[ 0.15552544]],[[ 0.26815659]],[[-0.04503286]],[[ 0.06373044]],[[ 0.51737559]],[[ 0.]],[[ 0.]],[[ 2.49582217]],[[ 2.19255885]],[[-0.]],[[ 69.00529239]],[[ 0.20454936]],[[-0.15552544]],[[ 0.13184341]]
-0.2031,0.1539,0.2521,0.00349065850399,[[-0.20447971]],[[ 0.15554339]],[[ 0.26995399]],[[-0.04478162]],[[ 0.06343118]],[[ 0.49790647]],[[ 0.]],[[ 0.]],[[ 2.49261324]],[[ 2.18974573]],[[-0.]],[[ 69.01276838]],[[ 0.20447971]],[[-0.15554339]],[[ 0.13004601]]
-0.1943,0.1615,0.3179,-0.0198967534727,[[-0.20201869]],[[ 0.15763446]],[[ 0.28176629]],[[-0.04338007]],[[ 0.06413308]],[[ 0.53730895]],[[ 0.]],[[ 0.]],[[ 2.45398755]],[[ 2.21767539]],[[-0.]],[[ 68.22514073]],[[ 0.20201869]],[[-0.15763446]],[[ 0.11823371]]
-0.1943,0.1615,0.3179,-0.0198967534727,[[-0.20022117]],[[ 0.15915825]],[[ 0.29203139]],[[-0.04230797]],[[ 0.06455708]],[[ 0.56551772]],[[ 0.]],[[ 0.]],[[ 2.42529136]],[[ 2.23715332]],[[-0.]],[[ 67.57084197]],[[ 0.20022117]],[[-0.15915825]],[[ 0.10796861]]
-0.1943,0.1615,0.3179,-0.0198967534727,[[-0.19890791]],[[ 0.16026804]],[[ 0.30090121]],[[-0.041476]],[[ 0.06477952]],[[ 0.58405428]],[[ 0.]],[[ 0.]],[[ 2.4038391]],[[ 2.25047558]],[[-0.]],[[ 67.03466834]],[[ 0.19890791]],[[-0.16026804]],[[ 0.09909879]]
-0.1943,0.1615,0.3179,-0.0198967534727,[[-0.19794807]],[[ 0.16107571]],[[ 0.3085163]],[[-0.04081919]],[[ 0.06485591]],[[ 0.59428686]],[[ 0.]],[[ 0.]],[[ 2.3876726]],[[ 2.25931617]],[[-0.]],[[ 66.60275078]],[[ 0.19794807]],[[-0.16107571]],[[ 0.0914837]]
-0.1943,0.1615,0.3179,-0.0198967534727,[[-0.1972462]],[[ 0.16166289]],[[ 0.31500638]],[[-0.04029022]],[[ 0.06482666]],[[ 0.59744224]],[[ 0.]],[[ 0.]],[[ 2.37536411]],[[ 2.26489554]],[[-0.]],[[ 66.26246981]],[[ 0.1972462]],[[-0.16166289]],[[ 0.08499362]]
-0.182,0.1714,0.3697,-0.0202458193231,[[-0.19336659]],[[ 0.1647984]],[[ 0.32872885]],[[-0.03825506]],[[ 0.06600866]],[[ 0.64211977]],[[ 0.]],[[ 0.]],[[ 2.31621652]],[[ 2.30807055]],[[-0.]],[[ 65.35295865]],[[ 0.19336659]],[[-0.1647984]],[[ 0.07127115]]
-0.182,0.1714,0.3697,-0.0202458193231,[[-0.190534]],[[ 0.16708437]],[[ 0.34064469]],[[-0.03673127]],[[ 0.06677923]],[[ 0.67380352]],[[ 0.]],[[ 0.]],[[ 2.27265274]],[[ 2.33863608]],[[-0.]],[[ 64.59874781]],[[ 0.190534]],[[-0.16708437]],[[ 0.05935531]]
-0.182,0.1714,0.3697,-0.0202458193231,[[-0.18846557]],[[ 0.16875036]],[[ 0.35093195]],[[-0.03557996]],[[ 0.06725105]],[[ 0.69426938]],[[ 0.]],[[ 0.]],[[ 2.24045525]],[[ 2.36001408]],[[-0.]],[[ 63.98205557]],[[ 0.18846557]],[[-0.16875036]],[[ 0.04906805]]
-0.182,0.1714,0.3697,-0.0202458193231,[[-0.18695484]],[[ 0.16996387]],[[ 0.35975529]],[[-0.03470005]],[[ 0.06750609]],[[ 0.70511372]],[[ 0.]],[[ 0.]],[[ 2.21654887]],[[ 2.37469958]],[[-0.]],[[ 63.48666701]],[[ 0.18695484]],[[-0.16996387]],[[ 0.04024471]]
-0.182,0.1714,0.3697,-0.0202458193231,[[-0.18585115]],[[ 0.17084717]],[[ 0.3672666]],[[-0.03401798]],[[ 0.067604]],[[ 0.70776725]],[[ 0.]],[[ 0.]],[[ 2.19869127]],[[ 2.38451173]],[[-0.]],[[ 63.09783355]],[[ 0.18585115]],[[-0.17084717]],[[ 0.0327334]]
-0.1799,0.1785,0.3691,-0.00785398163397,[[-0.18446995]],[[ 0.17343214]],[[ 0.37351025]],[[-0.03321077]],[[ 0.06849916]],[[ 0.70295803]],[[ 0.]],[[ 0.]],[[ 2.17680718]],[[ 2.419313]],[[-0.]],[[ 62.80969714]],[[ 0.18446995]],[[-0.17343214]],[[ 0.02648975]]
-0.1799,0.1785,0.3691,-0.00785398163397,[[-0.18346084]],[[ 0.17531629]],[[ 0.3787205]],[[-0.03258347]],[[ 0.06906002]],[[ 0.69246723]],[[ 0.]],[[ 0.]],[[ 2.16044313]],[[ 2.44376314]],[[-0.]],[[ 62.60163873]],[[ 0.18346084]],[[-0.17531629]],[[ 0.0212795]]
-0.1799,0.1785,0.3691,-0.00785398163397,[[-0.18272331]],[[ 0.17668899]],[[ 0.38301392]],[[-0.03208741]],[[ 0.06937822]],[[ 0.67729462]],[[ 0.]],[[ 0.]],[[ 2.1481072]],[[ 2.46067208]],[[-0.]],[[ 62.4628311]],[[ 0.18272331]],[[-0.17668899]],[[ 0.01698608]]
-0.1799,0.1785,0.3691,-0.00785398163397,[[-0.18218399]],[[ 0.17768843]],[[ 0.38649693]],[[-0.03168716]],[[ 0.06952044]],[[ 0.65832391]],[[ 0.]],[[ 0.]],[[ 2.13871146]],[[ 2.47208866]],[[-0.]],[[ 62.3835339]],[[ 0.18218399]],[[-0.17768843]],[[ 0.01350307]]
-0.1799,0.1785,0.3691,-0.00785398163397,[[-0.18178933]],[[ 0.17841547]],[[ 0.38926649]],[[-0.03135693]],[[ 0.06953521]],[[ 0.63633309]],[[ 0.]],[[ 0.]],[[ 2.1314626]],[[ 2.47950681]],[[-0.]],[[ 62.3550101]],[[ 0.18178933]],[[-0.17841547]],[[ 0.01073351]]
-0.1799,0.1785,0.3691,-0.00785398163397,[[-0.18150026]],[[ 0.17894372]],[[ 0.39141066]],[[-0.03107795]],[[ 0.06945786]],[[ 0.61200415]],[[ 0.]],[[ 0.]],[[ 2.1257821]],[[ 2.48401577]],[[-0.]],[[ 62.36944651]],[[ 0.18150026]],[[-0.17894372]],[[ 0.00858934]]
-0.167,0.1803,0.4307,0.0116937059884,[[-0.17775937]],[[ 0.17981931]],[[ 0.40280577]],[[-0.02920703]],[[ 0.06954144]],[[ 0.64242178]],[[ 0.]],[[ 0.]],[[ 2.06966396]],[[ 2.49360755]],[[-0.]],[[ 61.64760262]],[[ 0.17775937]],[[-0.17981931]],[[-0.00280577]]
-0.167,0.1803,0.4307,0.0116937059884,[[-0.17502833]],[[ 0.18045599]],[[ 0.41264447]],[[-0.02781456]],[[ 0.06951439]],[[ 0.66211067]],[[ 0.]],[[ 0.]],[[ 2.02842886]],[[ 2.49970375]],[[-0.]],[[ 61.05722331]],[[ 0.17502833]],[[-0.18045599]],[[-0.01264447]]
-0.167,0.1803,0.4307,0.0116937059884,[[-0.17303432]],[[ 0.18091831]],[[ 0.42108405]],[[-0.02677059]],[[ 0.06940742]],[[ 0.67259651]],[[ 0.]],[[ 0.]],[[ 1.99804903]],[[ 2.50325728]],[[-0.]],[[ 60.58281517]],[[ 0.17303432]],[[-0.18091831]],[[-0.02108405]]
-0.167,0.1803,0.4307,0.0116937059884,[[-0.17157822]],[[ 0.18125341]],[[ 0.42826962]],[[-0.02598052]],[[ 0.06924288]],[[ 0.67524675]],[[ 0.]],[[ 0.]],[[ 1.97558736]],[[ 2.50496292]],[[-0.]],[[ 60.21028526]],[[ 0.17157822]],[[-0.18125341]],[[-0.02826962]]
-0.167,0.1803,0.4307,0.0116937059884,[[-0.17051471]],[[ 0.18149566]],[[ 0.43433472]],[[-0.02537549]],[[ 0.06903706]],[[ 0.67128322]],[[ 0.]],[[ 0.]],[[ 1.95890204]],[[ 2.50532724]],[[-0.]],60,[[ 0.17051471]],[[-0.18149566]],[[-0.03433472]]
-0.1544,0.1849,0.4833,-0.0127409035396,[[-0.16629144]],[[ 0.18292834]],[[ 0.44776717]],[[-0.02333357]],[[ 0.06937562]],[[ 0.71003047]],[[ 0.]],[[ 0.]],[[ 1.8962501]],[[ 2.52303967]],[[-0.]],60,[[ 0.16629144]],[[-0.18292834]],[[-0.04776717]]
-0.1544,0.1849,0.4833,-0.0127409035396,[[-0.16320857]],[[ 0.18397161]],[[ 0.45938923]],[[-0.02182474]],[[ 0.06953465]],[[ 0.73610428]],[[ 0.]],[[ 0.]],[[ 1.85033306]],[[ 2.53506262]],[[-0.]],60,[[ 0.16320857]],[[-0.18397161]],[[-0.05938923]]
-0.1544,0.1849,0.4833,-0.0127409035396,[[-0.16095799]],[[ 0.1847307]],[[ 0.46938226]],[[-0.02070416]],[[ 0.06956358]],[[ 0.75128106]],[[ 0.]],[[ 0.]],[[ 1.81662152]],[[ 2.54294273]],[[-0.]],60,[[ 0.16095799]],[[-0.1847307]],[[-0.06938226]]
-0.1544,0.1849,0.4833,-0.0127409035396,[[-0.15931486]],[[ 0.18528239]],[[ 0.47791367]],[[-0.01986639]],[[ 0.0694984]],[[ 0.75715465]],[[ 0.]],[[ 0.]],[[ 1.79181247]],[[ 2.54780782]],[[-0.]],60,[[ 0.15931486]],[[-0.18528239]],[[-0.07791367]]
-0.1544,0.1849,0.4833,-0.0127409035396,[[-0.15811507]],[[ 0.18568273]],[[ 0.4851377]],[[-0.01923465]],[[ 0.0693653]],[[ 0.75515071]],[[ 0.]],[[ 0.]],[[ 1.77349719]],[[ 2.55048024]],[[-0.]],60,[[ 0.15811507]],[[-0.18568273]],[[-0.0851377]]
-0.1544,0.1849,0.4833,-0.0127409035396,[[-0.15723883]],[[ 0.18597263]],[[ 0.49119599]],[[-0.01875308]],[[ 0.06918334]],[[ 0.74654042]],[[ 0.]],[[ 0.]],[[ 1.75991913]],[[ 2.55155966]],[[-0.]],60,[[ 0.15723883]],[[-0.18597263]],[[-0.09119599]]
-0.1544,0.1849,0.4833,-0.0127409035396,[[-0.15659875]],[[ 0.18618194]],[[ 0.4962184]],[[-0.01838097]],[[ 0.06896639]],[[ 0.73245338]],[[ 0.]],[[ 0.]],[[ 1.74979728]],[[ 2.55148329]],[[-0.]],60,[[ 0.15659875]],[[-0.18618194]],[[-0.0962184]]
-0.1425,0.194,0.5056,-0.0296705972839,[[-0.15287687]],[[ 0.18882093]],[[ 0.50387008]],[[-0.016629]],[[ 0.0698408]],[[ 0.7343398]],[[ 0.]],[[ 0.]],[[ 1.69505868]],[[ 2.58661723]],[[-0.]],60,[[ 0.15287687]],[[-0.18882093]],[[-0.10387008]]
-0.1425,0.194,0.5056,-0.0296705972839,[[-0.15016012]],[[ 0.19074458]],[[ 0.51032074]],[[-0.01533874]],[[ 0.07038913]],[[ 0.72919201]],[[ 0.]],[[ 0.]],[[ 1.65498862]],[[ 2.61133711]],[[-0.]],60,[[ 0.15016012]],[[-0.19074458]],[[-0.11032074]]
-0.1425,0.194,0.5056,-0.0296705972839,[[-0.14817696]],[[ 0.19214617]],[[ 0.51570223]],[[-0.01438476]],[[ 0.07070066]],[[ 0.7181759]],[[ 0.]],[[ 0.]],[[ 1.62561711]],[[ 2.62846829]],[[-0.]],60,[[ 0.14817696]],[[-0.19214617]],[[-0.11570223]]
-0.1425,0.194,0.5056,-0.0296705972839,[[-0.14672919]],[[ 0.19316676]],[[ 0.52013523]],[[-0.01367571]],[[ 0.07084036]],[[ 0.70232577]],[[ 0.]],[[ 0.]],[[ 1.60404894]],[[ 2.64007117]],[[-0.]],60,[[ 0.14672919]],[[-0.19316676]],[[-0.12013523]]
-0.1425,0.194,0.5056,-0.0296705972839,[[-0.14567217]],[[ 0.1939093]],[[ 0.52372994]],[[-0.0131451]],[[ 0.07085553]],[[ 0.68255574]],[[ 0.]],[[ 0.]],[[ 1.58817269]],[[ 2.64764827]],[[-0.]],60,[[ 0.14567217]],[[-0.1939093]],[[-0.12372994]]
-0.1425,0.194,0.5056,-0.0296705972839,[[-0.14490034]],[[ 0.19444892]],[[ 0.5265867]],[[-0.01274451]],[[ 0.07078061]],[[ 0.65967051]],[[ 0.]],[[ 0.]],[[ 1.57644852]],[[ 2.6522953]],[[-0.]],60,[[ 0.14490034]],[[-0.19444892]],[[-0.1265867]]
-0.1408,0.1984,0.5054,0.00488692190558,[[-0.14387185]],[[ 0.19604348]],[[ 0.52876488]],[[-0.01223302]],[[ 0.07117299]],[[ 0.63419197]],[[ 0.]],[[ 0.]],[[ 1.56104872]],[[ 2.67216473]],[[-0.]],60,[[ 0.14387185]],[[-0.19604348]],[[-0.12876488]]
-0.1408,0.1984,0.5054,0.00488692190558,[[-0.14312087]],[[ 0.19720491]],[[ 0.53038239]],[[-0.01184744]],[[ 0.07137154]],[[ 0.6069496]],[[ 0.]],[[ 0.]],[[ 1.54968318]],[[ 2.68576444]],[[-0.]],60,[[ 0.14312087]],[[-0.19720491]],[[-0.13038239]]
-0.1408,0.1984,0.5054,0.00488692190558,[[-0.14257243]],[[ 0.19805023]],[[ 0.53151355]],[[-0.01155364]],[[ 0.07142952]],[[ 0.57847373]],[[ 0.]],[[ 0.]],[[ 1.54126077]],[[ 2.69479746]],[[-0.]],60,[[ 0.14257243]],[[-0.19805023]],[[-0.13151355]]
-0.1408,0.1984,0.5054,0.00488692190558,[[-0.14217182]],[[ 0.19866487]],[[ 0.53222535]],[[-0.01132675]],[[ 0.07138571]],[[ 0.54922168]],[[ 0.]],[[ 0.]],[[ 1.5349857]],[[ 2.70050576]],[[-0.]],60,[[ 0.14217182]],[[-0.19866487]],[[-0.13222535]]
-0.1408,0.1984,0.5054,0.00488692190558,[[-0.14187908]],[[ 0.19911116]],[[ 0.53257795]],[[-0.01114868]],[[ 0.07126835]],[[ 0.51958513]],[[ 0.]],[[ 0.]],[[ 1.53027761]],[[ 2.70379506]],[[-0.]],60,[[ 0.14187908]],[[-0.19911116]],[[-0.13257795]]
-0.1408,0.1984,0.5054,0.00488692190558,[[-0.1416651]],[[ 0.19943459]],[[ 0.53262524]],[[-0.01100623]],[[ 0.07109799]],[[ 0.48989701]],[[ 0.]],[[ 0.]],[[ 1.52671323]],[[ 2.70532583]],[[-0.]],60,[[ 0.1416651]],[[-0.19943459]],[[-0.13262524]]
-0.1266,0.1987,0.5243,-0.00366519142919,[[-0.13762672]],[[ 0.1997504]],[[ 0.5354211]],[[-0.00919448]],[[ 0.0709254]],[[ 0.47776986]],[[ 0.]],[[ 0.]],[[ 1.46821198]],[[ 2.70675801]],[[-0.]],60,[[ 0.13762672]],[[-0.1997504]],[[-0.1354211]]
-0.1266,0.1987,0.5243,-0.00366519142919,[[-0.13467923]],[[ 0.19997863]],[[ 0.53767034]],[[-0.0078699]],[[ 0.07071577]],[[ 0.46319]],[[ 0.]],[[ 0.]],[[ 1.42549123]],[[ 2.70694401]],[[-0.]],60,[[ 0.13467923]],[[-0.19997863]],[[-0.13767034]]
-0.1266,0.1987,0.5243,-0.00366519142919,[[-0.1325279]],[[ 0.20014296]],[[ 0.53943925]],[[-0.00690011]],[[ 0.07047971]],[[ 0.4466812]],[[ 0.]],[[ 0.]],[[ 1.39428016]],[[ 2.70622669]],[[-0.]],60,[[ 0.1325279]],[[-0.20014296]],[[-0.13943925]]
-0.1266,0.1987,0.5243,-0.00366519142919,[[-0.13095765]],[[ 0.20026067]],[[ 0.54078802]],[[-0.00618874]],[[ 0.07022494]],[[ 0.42870162]],[[ 0.]],[[ 0.]],[[ 1.37146392]],[[ 2.70485604]],[[-0.]],60,[[ 0.13095765]],[[-0.20026067]],[[-0.14078802]]
-0.1266,0.1987,0.5243,-0.00366519142919,[[-0.12981149]],[[ 0.20034436]],[[ 0.54177108]],[[-0.00566559]],[[ 0.06995707]],[[ 0.40965005]],[[ 0.]],[[ 0.]],[[ 1.35477077]],[[ 2.70301435]],[[-0.]],60,[[ 0.12981149]],[[-0.20034436]],[[-0.14177108]]
-0.1266,0.1987,0.5243,-0.00366519142919,[[-0.12897484]],[[ 0.20040325]],[[ 0.54243759]],[[-0.00527954]],[[ 0.0696802]],[[ 0.38987168]],[[ 0.]],[[ 0.]],[[ 1.34254384]],[[ 2.70083448]],[[-0.]],60,[[ 0.12897484]],[[-0.20040325]],[[-0.14243759]]
-0.1266,0.1987,0.5243,-0.00366519142919,[[-0.12836409]],[[ 0.20044405]],[[ 0.54283176]],[[-0.00499338]],[[ 0.06939728]],[[ 0.36966347]],[[ 0.]],[[ 0.]],[[ 1.3335747]],[[ 2.69841332]],[[-0.]],60,[[ 0.12836409]],[[-0.20044405]],[[-0.14283176]]
-0.1266,0.1987,0.5243,-0.00366519142919,[[-0.12791821]],[[ 0.20047165]],[[ 0.54299331]],[[-0.00477999]],[[ 0.06911049]],[[ 0.34927911]],[[ 0.]],[[ 0.]],[[ 1.32698199]],[[ 2.69582146]],[[-0.]],60,[[ 0.12791821]],[[-0.20047165]],[[-0.14299331]]
-0.1266,0.1987,0.5243,-0.00366519142919,[[-0.12759266]],[[ 0.20048965]],[[ 0.54295774]],[[-0.00461963]],[[ 0.06882139]],[[ 0.32893353]],[[ 0.]],[[ 0.]],[[ 1.32212288]],[[ 2.69311033]],[[-0.]],60,[[ 0.12759266]],[[-0.20048965]],[[-0.14295774]]
-0.1266,0.1987,0.5243,-0.00366519142919,[[-0.12735493]],[[ 0.20050064]],[[ 0.54275673]],[[-0.00449793]],[[ 0.0685311]],[[ 0.30880715]],[[ 0.]],[[ 0.]],[[ 1.31852852]],[[ 2.69031739]],[[-0.]],60,[[ 0.12735493]],[[-0.20050064]],[[-0.14275673]]
-0.1266,0.1987,0.5243,-0.00366519142919,[[-0.12718129]],[[ 0.20050653]],[[ 0.54241842]],[[-0.00440441]],[[ 0.06824046]],[[ 0.28904968]],[[ 0.]],[[ 0.]],[[ 1.31585695]],[[ 2.68746993]],[[-0.]],60,[[ 0.12718129]],[[-0.20050653]],[[-0.14241842]]
-0.1266,0.1987,0.5243,-0.00366519142919,[[-0.12705443]],[[ 0.20050872]],[[ 0.54196777]],[[-0.00433145]],[[ 0.06795006]],[[ 0.26978363]],[[ 0.]],[[ 0.]],[[ 1.31385876]],[[ 2.68458778]],[[-0.]],60,[[ 0.12705443]],[[-0.20050872]],[[-0.14196777]]
-0.1025,0.2102,0.5081,0.0158824961931,[[-0.12037541]],[[ 0.20365105]],[[ 0.5388504]],[[-0.00146721]],[[ 0.06899942]],[[ 0.23625144]],[[ 0.]],[[ 0.]],[[ 1.21842618]],[[ 2.72650475]],[[-0.]],60,[[ 0.12037541]],[[-0.20365105]],[[-0.1388504]]
-0.1025,0.2102,0.5081,0.0158824961931,[[-0.115501]],[[ 0.20594221]],[[ 0.53594681]],[[ 0.00061182]],[[ 0.0696803]],[[ 0.20588552]],[[ 0.]],[[ 0.]],[[ 1.14889181]],[[ 2.75622505]],[[-0.]],60,[[ 0.115501]],[[-0.20594221]],[[-0.13594681]]
-0.1025,0.2102,0.5081,0.0158824961931,[[-0.11194366]],[[ 0.20761215]],[[ 0.53324963]],[[ 0.00211898]],[[ 0.0700933]],[[ 0.17846078]],[[ 0.]],[[ 0.]],[[ 1.09824683]],[[ 2.77705457]],[[-0.]],60,[[ 0.11194366]],[[-0.20761215]],[[-0.13324963]]
-0.1025,0.2102,0.5081,0.0158824961931,[[-0.10934757]],[[ 0.20882873]],[[ 0.53075075]],[[ 0.00320966]],[[ 0.07031172]],[[ 0.15376097]],[[ 0.]],[[ 0.]],[[ 1.06137912]],[[ 2.79140448]],[[-0.]],60,[[ 0.10934757]],[[-0.20882873]],[[-0.13075075]]
-0.1025,0.2102,0.5081,0.0158824961931,[[-0.10745304]],[[ 0.20971443]],[[ 0.52844157]],[[ 0.00399703]],[[ 0.07038891]],[[ 0.13157924]],[[ 0.]],[[ 0.]],[[ 1.03456004]],[[ 2.80103339]],[[-0.]],60,[[ 0.10745304]],[[-0.20971443]],[[-0.12844157]]
-0.0975,0.2115,0.5077,0.0312413936107,[[-0.10470422]],[[ 0.2107139]],[[ 0.52624948]],[[ 0.00514004]],[[ 0.07051363]],[[ 0.11135172]],[[ 0.]],[[ 0.]],[[ 0.99564181]],[[ 2.8122753]],[[-0.]],60,[[ 0.10470422]],[[-0.2107139]],[[-0.12624948]]
-0.0975,0.2115,0.5077,0.0312413936107,[[-0.10269829]],[[ 0.21144116]],[[ 0.52423589]],[[ 0.0059632]],[[ 0.07052295]],[[ 0.09331994]],[[ 0.]],[[ 0.]],[[ 0.96735089]],[[ 2.81964109]],[[-0.]],60,[[ 0.10269829]],[[-0.21144116]],[[-0.12423589]]
-0.0975,0.2115,0.5077,0.0312413936107,[[-0.10123453]],[[ 0.21196976]],[[ 0.5223909]],[[ 0.00655343]],[[ 0.07044871]],[[ 0.07730006]],[[ 0.]],[[ 0.]],[[ 0.94681101]],[[ 2.82418469]],[[-0.]],60,[[ 0.10123453]],[[-0.21196976]],[[-0.1223909]]
-0.0975,0.2115,0.5077,0.0312413936107,[[-0.10016647]],[[ 0.2123534]],[[ 0.5207046]],[[ 0.00697405]],[[ 0.07031409]],[[ 0.06311902]],[[ 0.]],[[ 0.]],[[ 0.93192421]],[[ 2.82667483]],[[-0.]],60,[[ 0.10016647]],[[-0.2123534]],[[-0.1207046]]
-0.0975,0.2115,0.5077,0.0312413936107,[[-0.09938721]],[[ 0.21263123]],[[ 0.51916723]],[[ 0.00727118]],[[ 0.07013598]],[[ 0.05061443]],[[ 0.]],[[ 0.]],[[ 0.92116028]],[[ 2.82767213]],[[-0.]],60,[[ 0.09938721]],[[-0.21263123]],[[-0.11916723]]
-0.0975,0.2115,0.5077,0.0312413936107,[[-0.09881872]],[[ 0.21283187]],[[ 0.51776919]],[[ 0.00747842]],[[ 0.06992668]],[[ 0.03963435]],[[ 0.]],[[ 0.]],[[ 0.91340305]],[[ 2.8275855]],[[-0.]],60,[[ 0.09881872]],[[-0.21283187]],[[-0.11776919]]
-0.0975,0.2115,0.5077,0.0312413936107,[[-0.09840406]],[[ 0.21297618]],[[ 0.51650115]],[[ 0.00762022]],[[ 0.06969513]],[[ 0.03003703]],[[ 0.]],[[ 0.]],[[ 0.9078384]],[[ 2.82671313]],[[-0.]],60,[[ 0.09840406]],[[-0.21297618]],[[-0.11650115]]
-0.0815,0.2161,0.4656,0.0202458193231,[[-0.09373017]],[[ 0.2143362]],[[ 0.50865869]],[[ 0.00953501]],[[ 0.06997128]],[[-0.01691689]],[[ 0.]],[[ 0.]],[[ 0.84195156]],[[ 2.84307476]],[[-0.]],60,[[ 0.09373017]],[[-0.2143362]],[[-0.10865869]]
-0.0815,0.2161,0.4656,0.0202458193231,[[-0.09031942]],[[ 0.21532664]],[[ 0.5016686]],[[ 0.01091326]],[[ 0.07009213]],[[-0.05624837]],[[ 0.]],[[ 0.]],[[ 0.79406168]],[[ 2.85418768]],[[-0.]],[[ 60.19781192]],[[ 0.09031942]],[[-0.21532664]],[[-0.1016686]]
