x,y,z,yaw,vzcam,xk,yk,zk,vxk,vyk,vzk,yawk,vyawk,pitch,roll,yaw,thrust,xd,yd,zd
0.3233,0.3679,0.4575,0.248011286708,-0.549056880404,[[ 0.32584499]],[[ 0.36716054]],[[ 0.48007983]],[[ 0.01319663]],[[ 0.03724605]],[[ 0.00867139]],[[ 0.23740616]],[[ 0.03447465]],[[-4.2464122]],[[ 3.133269]],0,60,[[-0.40305512]],[[-0.28022917]],[[-0.08007983]]
0.3233,0.3679,0.4575,0.248011286708,-0.549056880404,[[ 0.32524761]],[[ 0.36763299]],[[ 0.47656177]],[[ 0.01296807]],[[ 0.03727738]],[[-0.01211477]],[[ 0.23875582]],[[ 0.03478314]],[[-4.24380354]],[[ 3.13438314]],0,60,[[-0.40296427]],[[-0.28028525]],[[-0.07656177]]
0.3233,0.3679,0.4575,0.248011286708,-0.549056880404,[[ 0.32481133]],[[ 0.36797695]],[[ 0.47342841]],[[ 0.01279071]],[[ 0.03726835]],[[-0.02948411]],[[ 0.23997608]],[[ 0.03505097]],[[-4.24246061]],[[ 3.13391407]],0,60,[[-0.40296396]],[[-0.28023112]],[[-0.07342841]]
0.3072,0.3551,0.406,0.24975661596,-0.936362499837,[[ 0.32010616]],[[ 0.36473975]],[[ 0.46245699]],[[ 0.01127614]],[[ 0.0361371]],[[-0.09104838]],[[ 0.24125017]],[[ 0.03533449]],[[-4.17561683]],[[ 3.10094682]],0,[[ 63.25053684]],[[-0.39797834]],[[-0.27769817]],[[-0.06245699]]
0.3072,0.3551,0.406,0.24975661596,-0.936362499837,[[ 0.31667189]],[[ 0.3623763]],[[ 0.45271268]],[[ 0.01016459]],[[ 0.03528321]],[[-0.14198683]],[[ 0.24240204]],[[ 0.03557962]],[[-4.12733409]],[[ 3.07581375]],0,[[ 67.30344428]],[[-0.39439678]],[[-0.27576956]],[[-0.05271268]]
0.3072,0.3551,0.406,0.24975661596,-0.936362499837,[[ 0.31416521]],[[ 0.36065056]],[[ 0.44408968]],[[ 0.00934721]],[[ 0.03463184]],[[-0.18352222]],[[ 0.24344331]],[[ 0.03579005]],[[-4.09254424]],[[ 3.05645682]],0,[[ 70.64207165]],[[-0.39183497]],[[-0.27428811]],[[-0.04408968]]
0.3072,0.3551,0.406,0.24975661596,-0.936362499837,[[ 0.31233554]],[[ 0.35939027]],[[ 0.43648874]],[[ 0.00874455]],[[ 0.03412837]],[[-0.21676906]],[[ 0.24438449]],[[ 0.0359691]],[[-4.06755088]],[[ 3.04137536]],0,[[ 73.34939774]],[[-0.3900127]],[[-0.27313906]],[[-0.03648874]]
0.3072,0.3551,0.406,0.24975661596,-0.936362499837,[[ 0.31099997]],[[ 0.35846968]],[[ 0.42981701]],[[ 0.00829862]],[[ 0.03373294]],[[-0.24274064]],[[ 0.2452351]],[[ 0.0361198]],[[-4.04965946]],[[ 3.02947306]],0,[[ 75.50099412]],[[-0.38872578]],[[-0.27223842]],[[-0.02981701]]
0.3072,0.3551,0.406,0.24975661596,-0.936362499837,[[ 0.31002504]],[[ 0.35779703]],[[ 0.42398792]],[[ 0.00796711]],[[ 0.03341645]],[[-0.2623558]],[[ 0.24600377]],[[ 0.03624488]],[[-4.03690689]],[[ 3.01994728]],0,[[ 77.16551011]],[[-0.38782554]],[[-0.27152457]],[[-0.02398792]]
0.3072,0.3551,0.406,0.24975661596,-0.936362499837,[[ 0.30931332]],[[ 0.35730534]],[[ 0.41892089]],[[ 0.00771911]],[[ 0.03315765]],[[-0.27644555]],[[ 0.24669828]],[[ 0.03634681]],[[-4.02786398]],[[ 3.01220894]],0,[[ 78.40514416]],[[-0.38720378]],[[-0.27095216]],[[-0.01892089]]
0.3072,0.3551,0.406,0.211359372417,0.0,[[ 0.3087937]],[[ 0.35694573]],[[ 0.41454121]],[[ 0.00753209]],[[ 0.03294106]],[[-0.28575942]],[[ 0.24356501]],[[ 0.03527343]],[[-4.01015881]],[[ 3.02092667]],0,[[ 79.2760993]],[[-0.38576191]],[[-0.27194035]],[[-0.01454121]]
0.3072,0.3551,0.406,0.211359372417,0.0,[[ 0.3084143]],[[ 0.35668252]],[[ 0.41077972]],[[ 0.0073896]],[[ 0.03275535]],[[-0.29097153]],[[ 0.24072895]],[[ 0.03429457]],[[-3.99543636]],[[ 3.02917217]],0,[[ 79.82902131]],[[-0.3845579]],[[-0.27286814]],[[-0.01077972]]
0.3072,0.3551,0.406,0.211359372417,0.0,[[ 0.30813722]],[[ 0.35648967]],[[ 0.40757261]],[[ 0.00727962]],[[ 0.03259228]],[[-0.29268641]],[[ 0.23816182]],[[ 0.03340128]],[[-3.98304597]],[[ 3.03687335]],0,[[ 80.10941798]],[[-0.38354139]],[[-0.27373241]],[[-0.00757261]]
0.3072,0.3551,0.406,0.211359372417,0.0,[[ 0.30793484]],[[ 0.35634818]],[[ 0.40486112]],[[ 0.00719339]],[[ 0.03244581]],[[-0.2914445]],[[ 0.23583806]],[[ 0.03258544]],[[-3.97249915]],[[ 3.04399525]],0,[[ 80.15805899]],[[-0.38267443]],[[-0.27453264]],[[-0.00486112]]
0.3072,0.3551,0.406,0.211359372417,0.0,[[ 0.30778697]],[[ 0.35624417]],[[ 0.40259129]],[[ 0.00712451]],[[ 0.03231155]],[[-0.28772743]],[[ 0.23373453]],[[ 0.03183971]],[[-3.96342681]],[[ 3.05052886]],0,[[ 80.01135548]],[[-0.38192815]],[[-0.27527007]],[[-0.00259129]]
0.3072,0.3551,0.406,0.211359372417,0.0,[[ 0.30767888]],[[ 0.35616752]],[[ 0.40071371]],[[ 0.00706832]],[[ 0.03218628]],[[-0.28196293]],[[ 0.2318303]],[[ 0.03115746]],[[-3.95554795]],[[ 3.05648291]],0,[[ 79.70171936]],[[-0.38128048]],[[-0.27594708]],[[-0.00071371]]
0.3072,0.3551,0.406,0.211359372417,0.0,[[ 0.30759983]],[[ 0.35611084]],[[ 0.3991832]],[[ 0.0070214]],[[ 0.03206767]],[[-0.27452946]],[[ 0.23010641]],[[ 0.03053266]],[[-3.9486468]],[[ 3.06187784]],0,[[ 79.25790209]],[[-0.38071432]],[[-0.2765668]],[[ 0.0008168]]
0.3072,0.3551,0.406,0.211359372417,0.0,[[ 0.30754198]],[[ 0.35606875]],[[ 0.39795861]],[[ 0.00698127]],[[ 0.03195399]],[[-0.26576063]],[[ 0.22854573]],[[ 0.02995988]],[[-3.94255613]],[[ 3.06674144]],0,[[ 78.70531312]],[[-0.38021634]],[[-0.27713274]],[[ 0.00204139]]
0.3072,0.3551,0.406,0.211359372417,0.0,[[ 0.3074996]],[[ 0.35603729]],[[ 0.39700252]],[[ 0.00694611]],[[ 0.03184401]],[[-0.25594921]],[[ 0.22713274]],[[ 0.02943419]],[[-3.93714495]],[[ 3.07110572]],0,[[ 78.06631841]],[[-0.379776]],[[-0.2776486]],[[ 0.00299748]]
0.2931,0.3461,0.345,0.209264977314,-0.648935472335,[[ 0.30362695]],[[ 0.35356154]],[[ 0.38657987]],[[ 0.00571086]],[[ 0.03096845]],[[-0.30129052]],[[ 0.22564827]],[[ 0.02888818]],[[-3.87529934]],[[ 3.05571184]],0,[[ 81.76134287]],[[-0.37503502]],[[-0.27666554]],[[ 0.01342013]]
0.2931,0.3461,0.345,0.209264977314,-0.648935472335,[[ 0.30080042]],[[ 0.35175395]],[[ 0.37743347]],[[ 0.00480728]],[[ 0.03030501]],[[-0.33665802]],[[ 0.22430426]],[[ 0.02838696]],[[-3.82932601]],[[ 3.04512295]],0,[[ 84.69438795]],[[-0.37150506]],[[-0.27603573]],[[ 0.02256653]]
0.2931,0.3461,0.345,0.209264977314,-0.648935472335,[[ 0.2987374]],[[ 0.35043401]],[[ 0.36944424]],[[ 0.00414579]],[[ 0.02979646]],[[-0.36331357]],[[ 0.22308737]],[[ 0.02792631]],[[-3.79500225]],[[ 3.03797647]],0,85,[[-0.36886496]],[[-0.2756568]],[[ 0.03055576]]
0.2931,0.3461,0.345,0.209264977314,-0.648935472335,[[ 0.29723165]],[[ 0.34946998]],[[ 0.36250142]],[[ 0.00366098]],[[ 0.02940102]],[[-0.38239822]],[[ 0.2219855]],[[ 0.02750237]],[[-3.76924226]],[[ 3.0332778]],0,85,[[-0.36687995]],[[-0.27545422]],[[ 0.03749858]]
0.2884,0.3355,0.287,0.14905111812,-1.52632107565,[[ 0.29485209]],[[ 0.34587775]],[[ 0.34727823]],[[ 0.0029039]],[[ 0.02818331]],[[-0.44812941]],[[ 0.21509033]],[[ 0.02530152]],[[-3.70732805]],[[ 3.0188986]],0,85,[[-0.3618805]],[[-0.27497577]],[[ 0.05272177]]
0.2884,0.3355,0.287,0.14905111812,-1.52632107565,[[ 0.29311534]],[[ 0.34325537]],[[ 0.33392328]],[[ 0.0023506]],[[ 0.0272733]],[[-0.49929751]],[[ 0.20885063]],[[ 0.02330862]],[[-3.65869227]],[[ 3.01216409]],0,85,[[-0.35791497]],[[-0.27502312]],[[ 0.06607672]]
0.2884,0.3355,0.287,0.14905111812,-1.52632107565,[[ 0.29184774]],[[ 0.34134083]],[[ 0.32226193]],[[ 0.00194605]],[[ 0.02658795]],[[-0.53774935]],[[ 0.20320407]],[[ 0.02150392]],[[-3.62000144]],[[ 3.01068559]],0,85,[[-0.35472846]],[[-0.27542039]],[[ 0.07773807]]
0.2884,0.3355,0.287,0.14905111812,-1.52632107565,[[ 0.29092256]],[[ 0.33994293]],[[ 0.31213177]],[[ 0.00165006]],[[ 0.02606663]],[[-0.56515461]],[[ 0.19809427]],[[ 0.01986951]],[[-3.58882026]],[[ 3.01273008]],0,85,[[-0.35213429]],[[-0.27604089]],[[ 0.08786823]]
0.2884,0.3355,0.287,0.14905111812,-1.52632107565,[[ 0.29024729]],[[ 0.3389221]],[[ 0.30338219]],[[ 0.00143331]],[[ 0.02566509]],[[-0.58301879]],[[ 0.19347018]],[[ 0.01838921]],[[-3.56336227]],[[ 3.01704954]],0,85,[[-0.34999515]],[[-0.27679428]],[[ 0.09661781]]
0.2921,0.3471,0.2211,0.14905111812,-1.31800125694,[[ 0.29076249]],[[ 0.3413369]],[[ 0.28539347]],[[ 0.00159025]],[[ 0.02634131]],[[-0.65312845]],[[ 0.18928562]],[[ 0.01704838]],[[-3.56312343]],[[ 3.06102766]],0,85,[[-0.34979419]],[[-0.28053116]],[[ 0.11460653]]
0.2921,0.3471,0.2211,0.14905111812,-1.31800125694,[[ 0.29113847]],[[ 0.34309871]],[[ 0.26967599]],[[ 0.00170307]],[[ 0.0268108]],[[-0.70609878]],[[ 0.18549881]],[[ 0.01583375]],[[-3.56042584]],[[ 3.09552726]],0,85,[[-0.34942383]],[[-0.28351599]],[[ 0.13032401]]
0.2921,0.3471,0.2211,0.14905111812,-1.31800125694,[[ 0.29141283]],[[ 0.34438393]],[[ 0.25601267]],[[ 0.0017837]],[[ 0.02712949]],[[-0.74416976]],[[ 0.18207192]],[[ 0.01473332]],[[-3.55619234]],[[ 3.12284141]],0,85,[[-0.34895275]],[[-0.28592605]],[[ 0.14398733]]
0.2921,0.3471,0.2211,0.14905111812,-1.31800125694,[[ 0.29161303]],[[ 0.34532131]],[[ 0.24420213]],[[ 0.00184084]],[[ 0.02733819]],[[-0.76936178]],[[ 0.17897075]],[[ 0.01373625]],[[-3.55106324]],[[ 3.14467439]],0,85,[[-0.34842823]],[[-0.28789361]],[[ 0.15579787]]
0.2921,0.3471,0.2211,0.14905111812,-1.31800125694,[[ 0.2917591]],[[ 0.34600481]],[[ 0.23405803]],[[ 0.00188084]],[[ 0.0274667]],[[-0.78349203]],[[ 0.1761643]],[[ 0.01283271]],[[-3.5454789]],[[ 3.16229616]],0,85,[[-0.3478825]],[[-0.28951764]],[[ 0.16594197]]
0.2868,0.3371,0.2213,0.141022603561,0.00357142893636,[[ 0.29042167]],[[ 0.34377852]],[[ 0.22544016]],[[ 0.00145589]],[[ 0.02668308]],[[-0.78800673]],[[ 0.17283826]],[[ 0.01177247]],[[-3.51240386]],[[ 3.14745139]],0,85,[[-0.34521725]],[[-0.28871]],[[ 0.17455984]]
0.2868,0.3371,0.2213,0.141022603561,0.00357142893636,[[ 0.28944553]],[[ 0.34215308]],[[ 0.21815487]],[[ 0.00114549]],[[ 0.02609019]],[[-0.78457708]],[[ 0.16982841]],[[ 0.01081254]],[[-3.486485]],[[ 3.13831921]],0,85,[[-0.3431099]],[[-0.28831067]],[[ 0.18184513]]
0.2868,0.3371,0.2213,0.141022603561,0.00357142893636,[[ 0.28873309]],[[ 0.34096618]],[[ 0.21205703]],[[ 0.00091867]],[[ 0.02563657]],[[-0.77449796]],[[ 0.16710468]],[[ 0.00994337]],[[-3.46593376]],[[ 3.13318929]],0,85,[[-0.34142342]],[[-0.28819227]],[[ 0.18794297]]
0.2868,0.3371,0.2213,0.141022603561,0.00357142893636,[[ 0.2882131]],[[ 0.34009936]],[[ 0.20701373]],[[ 0.00075287]],[[ 0.02528465]],[[-0.75891931]],[[ 0.16463988]],[[ 0.00915635]],[[-3.44943791]],[[ 3.13082394]],0,85,[[-0.34005702]],[[-0.28826305]],[[ 0.19298627]]
0.2868,0.3371,0.2213,0.141022603561,0.00357142893636,[[ 0.28783358]],[[ 0.33946614]],[[ 0.2029035]],[[ 0.0006316]],[[ 0.02500703]],[[-0.7388586]],[[ 0.16240939]],[[ 0.00844366]],[[-3.43603122]],[[ 3.13033133]],0,85,[[-0.33893628]],[[-0.28845731]],[[ 0.1970965]]
0.2868,0.3371,0.2213,0.141022603561,0.00357142893636,[[ 0.28755657]],[[ 0.33900342]],[[ 0.19961564]],[[ 0.00054283]],[[ 0.0247837]],[[-0.7152126]],[[ 0.16039092]],[[ 0.00779824]],[[-3.42499932]],[[ 3.13107221]],0,85,[[-0.33800601]],[[-0.28872832]],[[ 0.20038436]]
0.2868,0.3371,0.2213,0.141022603561,0.00357142893636,[[ 0.28735439]],[[ 0.33866514]],[[ 0.19704952]],[[ 0.00047779]],[[ 0.02460006]],[[-0.68876834]],[[ 0.15856432]],[[ 0.00721369]],[[-3.41581155]],[[ 3.13259139]],0,85,[[-0.33722499]],[[-0.28904313]],[[ 0.20295048]]
0.2868,0.3371,0.2213,0.141022603561,0.00357142893636,[[ 0.28720682]],[[ 0.3384177]],[[ 0.19511388]],[[ 0.00043006]],[[ 0.02444546]],[[-0.66021335]],[[ 0.15691134]],[[ 0.00668422]],[[-3.4080715]],[[ 3.13456743]],0,85,[[-0.33656233]],[[-0.28937881]],[[ 0.20488612]]
0.2868,0.3371,0.2213,0.141022603561,0.00357142893636,[[ 0.28709911]],[[ 0.33823654]],[[ 0.19372622]],[[ 0.00039496]],[[ 0.02431211]],[[-0.63014516]],[[ 0.15541549]],[[ 0.00620461]],[[-3.40148116]],[[ 3.13677583]],0,85,[[-0.33599463]],[[-0.28971964]],[[ 0.20627378]]
0.2868,0.3371,0.2213,0.141022603561,0.00357142893636,[[ 0.28702049]],[[ 0.33810377]],[[ 0.19281211]],[[ 0.00036909]],[[ 0.02419434]],[[-0.59908017]],[[ 0.15406181]],[[ 0.0057701]],[[-3.39581487]],[[ 3.13906209]],0,85,[[-0.33550407]],[[-0.29005507]],[[ 0.20718789]]
0.2868,0.3371,0.2213,0.141022603561,0.00357142893636,[[ 0.2869631]],[[ 0.33800632]],[[ 0.19230462]],[[ 0.00034995]],[[ 0.024088]],[[-0.56746178]],[[ 0.15283679]],[[ 0.00537642]],[[-3.39090034]],[[ 3.14132203]],0,85,[[-0.33507694]],[[-0.29037827]],[[ 0.20769538]]
0.2868,0.3371,0.2213,0.141022603561,0.00357142893636,[[ 0.28692121]],[[ 0.33793464]],[[ 0.19214374]],[[ 0.00033573]],[[ 0.02399008]],[[-0.53566795]],[[ 0.1517282]],[[ 0.00501968]],[[-3.38660478]],[[ 3.1434875]],0,85,[[-0.33470258]],[[-0.29068503]],[[ 0.20785626]]
0.2868,0.3371,0.2213,0.141022603561,0.00357142893636,[[ 0.28689063]],[[ 0.33788178]],[[ 0.19227582]],[[ 0.0003251]],[[ 0.02389835]],[[-0.50401815]],[[ 0.15072497]],[[ 0.00469637]],[[-3.38282485]],[[ 3.14551591]],0,85,[[-0.33437262]],[[-0.290973]],[[ 0.20772418]]
0.2833,0.3326,0.1246,0.180990643432,-0.738167702483,[[ 0.28591473]],[[ 0.33661663]],[[ 0.17727439]],[[  1.83251935e-05]],[[ 0.0234271]],[[-0.56145764]],[[ 0.15373157]],[[ 0.00560471]],[[-3.37693242]],[[ 3.12013574]],0,85,[[-0.33408782]],[[-0.28886557]],[[ 0.22272561]]
0.2833,0.3326,0.1246,0.180990643432,-0.738167702483,[[ 0.28520247]],[[ 0.33569274]],[[ 0.16417567]],[[-0.00020488]],[[ 0.02306424]],[[-0.60461344]],[[ 0.1564519]],[[ 0.00642239]],[[-3.37416242]],[[ 3.09968513]],0,85,[[-0.33402488]],[[-0.28715404]],[[ 0.23582433]]
0.2833,0.3326,0.1246,0.180990643432,-0.738167702483,[[ 0.28468265]],[[ 0.33501792]],[[ 0.15279717]],[[-0.0003671]],[[ 0.02278056]],[[-0.63536142]],[[ 0.15891317]],[[ 0.00715805]],[[-3.37353012]],[[ 3.08298612]],0,85,[[-0.33411057]],[[-0.28574699]],[[ 0.24720283]]
0.2833,0.3326,0.1246,0.180990643432,-0.738167702483,[[ 0.28430328]],[[ 0.3345249]],[[ 0.14296967]],[[-0.00048481]],[[ 0.02255473]],[[-0.65539286]],[[ 0.16114001]],[[ 0.00781951]],[[-3.37432728]],[[ 3.06916819]],0,85,[[-0.3342925]],[[-0.2845765]],[[ 0.25703033]]
0.2833,0.3326,0.1246,0.180990643432,-0.738167702483,[[ 0.28402641]],[[ 0.33416455]],[[ 0.13453663]],[[-0.00057003]],[[ 0.02237117]],[[-0.66622839]],[[ 0.16315473]],[[ 0.00841383]],[[-3.37604759]],[[ 3.05758502]],0,85,[[-0.33453343]],[[-0.28359184]],[[ 0.26546337]]
0.2833,0.3326,0.1246,0.180990643432,-0.738167702483,[[ 0.28382435]],[[ 0.33390105]],[[ 0.12735361]],[[-0.00063155]],[[ 0.02221853]],[[-0.6692311]],[[ 0.16497749]],[[ 0.00894741]],[[-3.37833181]],[[ 3.04775415]],0,85,[[-0.33480721]],[[-0.28275485]],[[ 0.27264639]]
0.2833,0.3326,0.1246,0.180990643432,-0.738167702483,[[ 0.28367689]],[[ 0.33370823]],[[ 0.12128769]],[[-0.00067577]],[[ 0.02208851]],[[-0.66561914]],[[ 0.16662653]],[[ 0.00942604]],[[-3.38092747]],[[ 3.03931318]],0,85,[[-0.33509563]],[[-0.28203666]],[[ 0.27871231]]
0.2769,0.3207,0.1252,0.169471470369,0.00923076110479,[[ 0.28182561]],[[ 0.33032483]],[[ 0.11631226]],[[-0.00125365]],[[ 0.0209593]],[[-0.65592739]],[[ 0.16699019]],[[ 0.00950872]],[[-3.35057812]],[[ 2.99762282]],0,85,[[-0.33281027]],[[-0.27888616]],[[ 0.28368774]]
0.2769,0.3207,0.1252,0.169471470369,0.00923076110479,[[ 0.2804745]],[[ 0.32785503]],[[ 0.1122096]],[[-0.00167302]],[[ 0.02011987]],[[-0.64176183]],[[ 0.16731899]],[[ 0.00958044]],[[-3.32859488]],[[ 2.96683928]],0,85,[[-0.33115839]],[[-0.27656642]],[[ 0.2877904]]
0.2769,0.3207,0.1252,0.169471470369,0.00923076110479,[[ 0.27948845]],[[ 0.32605201]],[[ 0.10887853]],[[-0.0019767]],[[ 0.01949196]],[[-0.62396387]],[[ 0.16761622]],[[ 0.00964226]],[[-3.31270451]],[[ 2.944033]],0,85,[[-0.32996755]],[[-0.27485473]],[[ 0.29112147]]
0.2769,0.3207,0.1252,0.169471470369,0.00923076110479,[[ 0.27876884]],[[ 0.32473567]],[[ 0.10622689]],[[-0.00219595]],[[ 0.0190185]],[[-0.60327439]],[[ 0.16788491]],[[ 0.00969513]],[[-3.30124806]],[[ 2.92706516]],0,85,[[-0.32911194]],[[-0.27358847]],[[ 0.29377311]]
0.2769,0.3207,0.1252,0.169471470369,0.00923076110479,[[ 0.2782437]],[[ 0.32377451]],[[ 0.10417095]],[[-0.00235359]],[[ 0.0186578]],[[-0.58034299]],[[ 0.16812775]],[[ 0.0097399]],[[-3.29301524]],[[ 2.91437379]],0,85,[[-0.32849979]],[[-0.27264882]],[[ 0.29582905]]
0.2803,0.3283,0.0759,0.169471470369,-0.948076088472,[[ 0.27878682]],[[ 0.32514323]],[[ 0.0947944]],[[-0.00217607]],[[ 0.01902815]],[[-0.60094664]],[[ 0.16834721]],[[ 0.00977736]],[[-3.30367318]],[[ 2.92958837]],0,85,[[-0.32932439]],[[-0.27383508]],[[ 0.3052056]]
0.2803,0.3283,0.0759,0.169471470369,-0.948076088472,[[ 0.27918325]],[[ 0.32614174]],[[ 0.08673578]],[[-0.00204505]],[[ 0.01928135]],[[-0.61276266]],[[ 0.16854552]],[[ 0.00980821]],[[-3.31155357]],[[ 2.94038809]],0,85,[[-0.32993701]],[[-0.27468762]],[[ 0.31326422]]
0.2803,0.3283,0.0759,0.169471470369,-0.948076088472,[[ 0.27947263]],[[ 0.32687004]],[[ 0.07985939]],[[-0.00194799]],[[ 0.01944911]],[[-0.61708023]],[[ 0.16872469]],[[ 0.0098331]],[[-3.31739462]],[[ 2.94797918]],0,85,[[-0.33039379]],[[-0.27529787]],[[ 0.32014061]]
0.2803,0.3283,0.0759,0.169471470369,-0.948076088472,[[ 0.27968388]],[[ 0.32740113]],[[ 0.07404028]],[[-0.0018757]],[[ 0.01955456]],[[-0.61505228]],[[ 0.16888653]],[[ 0.00985259]],[[-3.32173655]],[[ 2.95324062]],0,85,[[-0.33073585]],[[-0.27573243]],[[ 0.32595972]]
0.2803,0.3283,0.0759,0.169471470369,-0.948076088472,[[ 0.27983809]],[[ 0.3277883]],[[ 0.06916367]],[[-0.00182151]],[[ 0.0196146]],[[-0.60770656]],[[ 0.16903269]],[[ 0.00986721]],[[-3.32497485]],[[ 2.9568127]],0,85,[[-0.3309933]],[[-0.27603979]],[[ 0.33083633]]
0.2803,0.3283,0.0759,0.169471470369,-0.948076088472,[[ 0.27995069]],[[ 0.32807042]],[[ 0.06512438]],[[-0.00178053]],[[ 0.01964153]],[[-0.59595614]],[[ 0.16916467]],[[ 0.00987743]],[[-3.3273992]],[[ 2.95916169]],0,85,[[-0.33118821]],[[-0.27625524]],[[ 0.33487562]]
0.2762,0.3089,0.0779,0.141197136486,0.0370371050633,[[ 0.27891586]],[[ 0.32299032]],[[ 0.06214436]],[[-0.00209915]],[[ 0.01798851]],[[-0.5787752]],[[ 0.16651463]],[[ 0.00903387]],[[-3.29503847]],[[ 2.90381246]],0,85,[[-0.32859243]],[[-0.27229362]],[[ 0.33785564]]
0.2762,0.3089,0.0779,0.141197136486,0.0370371050633,[[ 0.27816065]],[[ 0.31928228]],[[ 0.05978276]],[[-0.00232916]],[[ 0.0167705]],[[-0.55901901]],[[ 0.16411652]],[[ 0.00827021]],[[-3.27029726]],[[ 2.86471705]],0,85,[[-0.32658761]],[[-0.26954601]],[[ 0.34021724]]
0.2762,0.3089,0.0779,0.141197136486,0.0370371050633,[[ 0.27760952]],[[ 0.31657563]],[[ 0.05796288]],[[-0.00249452]],[[ 0.01587003]],[[-0.53727831]],[[ 0.16194639]],[[ 0.00757887]],[[-3.25118559]],[[ 2.83736335]],0,85,[[-0.32502156]],[[-0.26767174]],[[ 0.34203712]]
0.2762,0.3089,0.0779,0.141197136486,0.0370371050633,[[ 0.27720735]],[[ 0.31459986]],[[ 0.05661525]],[[-0.0026127]],[[ 0.01520136]],[[-0.51406808]],[[ 0.15998257]],[[ 0.00695296]],[[-3.23625756]],[[ 2.81846476]],0,85,[[-0.3237835]],[[-0.26642303]],[[ 0.34338475]]
0.2762,0.3089,0.0779,0.141197136486,0.0370371050633,[[ 0.27691389]],[[ 0.31315753]],[[ 0.05567713]],[[-0.00269645]],[[ 0.01470189]],[[-0.48983486]],[[ 0.15820544]],[[ 0.00638626]],[[-3.22445944]],[[ 2.8056303]],0,85,[[-0.32279249]],[[-0.26561993]],[[ 0.34432287]]
0.2752,0.2893,0.0901,0.141197136486,0.225925343388,[[ 0.27642732]],[[ 0.30676449]],[[ 0.05703222]],[[-0.00284043]],[[ 0.01265306]],[[-0.45377567]],[[ 0.15659725]],[[ 0.00587315]],[[-3.2005492]],[[ 2.72840994]],0,85,[[-0.32088724]],[[-0.25989977]],[[ 0.34296778]]
0.2752,0.2893,0.0901,0.141197136486,0.225925343388,[[ 0.27607227]],[[ 0.30209833]],[[ 0.05847506]],[[-0.00294276]],[[ 0.01115165]],[[-0.41928983]],[[ 0.15514194]],[[ 0.00540853]],[[-3.18252613]],[[ 2.67283663]],0,85,[[-0.31943687]],[[-0.25581123]],[[ 0.34152494]]
0.2752,0.2893,0.0901,0.141197136486,0.225925343388,[[ 0.27581321]],[[ 0.29869255]],[[ 0.05997844]],[[-0.00301469]],[[ 0.01004978]],[[-0.38644338]],[[ 0.15382497]],[[ 0.0049878]],[[-3.16882586]],[[ 2.63298852]],0,85,[[-0.31832186]],[[-0.25290583]],[[ 0.34002156]]
0.2752,0.2893,0.0901,0.141197136486,0.225925343388,[[ 0.27562421]],[[ 0.29620666]],[[ 0.06151896]],[[-0.00306446]],[[ 0.00923955]],[[-0.35527682]],[[ 0.15263319]],[[ 0.00460677]],[[-3.15831429]],[[ 2.60454815]],0,85,[[-0.31745547]],[[-0.25085676]],[[ 0.33848104]]
0.2752,0.2893,0.0901,0.141197136486,0.225925343388,[[ 0.27548634]],[[ 0.29439216]],[[ 0.06307659]],[[-0.00309805]],[[ 0.00864218]],[[-0.32580878]],[[ 0.1515547]],[[ 0.00426167]],[[-3.15016717]],[[ 2.58436944]],0,85,[[-0.3167745]],[[-0.2494261]],[[ 0.33692341]]
0.2752,0.2893,0.0901,0.139451807234,0.0,[[ 0.27538578]],[[ 0.29306767]],[[ 0.06463431]],[[-0.00311984]],[[ 0.00820018]],[[-0.29803939]],[[ 0.15040778]],[[ 0.00389664]],[[-3.14334448]],[[ 2.57069871]],0,85,[[-0.31619034]],[[-0.24849478]],[[ 0.33536569]]
0.2752,0.2893,0.0901,0.139451807234,0.0,[[ 0.27531247]],[[ 0.29210083]],[[ 0.06617784]],[[-0.00313304]],[[ 0.00787162]],[[-0.27195315]],[[ 0.1493699]],[[ 0.0035662]],[[-3.13789149]],[[ 2.5612786]],0,85,[[-0.31571588]],[[-0.24787765]],[[ 0.33382216]]
0.2752,0.2893,0.0901,0.139451807234,0.0,[[ 0.27525903]],[[ 0.29139501]],[[ 0.06769526]],[[-0.00313996]],[[ 0.00762585]],[[-0.24752161]],[[ 0.14843069]],[[ 0.00326704]],[[-3.13348029]],[[ 2.55490266]],0,85,[[-0.31532571]],[[-0.24748391]],[[ 0.33230474]]
0.2752,0.2893,0.0901,0.139451807234,0.0,[[ 0.2752201]],[[ 0.2908797]],[[ 0.06917682]],[[-0.00314232]],[[ 0.00744054]],[[-0.22470566]],[[ 0.14758077]],[[ 0.00299621]],[[-3.12986908]],[[ 2.55069562]],0,85,[[-0.31500097]],[[-0.24724784]],[[ 0.33082318]]
0.2752,0.2893,0.0901,0.139451807234,0.0,[[ 0.27519176]],[[ 0.29050345]],[[ 0.07061464]],[[-0.00314135]],[[ 0.00729936]],[[-0.20345759]],[[ 0.14681165]],[[ 0.002751]],[[-3.12687864]],[[ 2.54802349]],0,85,[[-0.31472764]],[[-0.24712198]],[[ 0.32938536]]
